Char	Lexicality	Key	PY	Pho	IPA	Tone	Initial	SyStruct	SyLen	PyLen	SegLen	PhoLen	Dom_POS	Freq_Dom_POS	Percent_Dom_POS	Other_POSes	FreqDowls	FreqDL	Homophones	HD	PND	Sub_PND	Add_PND	Del_PND	Neighbors	NF	CC	CS	Btw	Close	Eigen
黈	added	ToU	tou	T oU	tʰoʊ	NA	T	CVV	1	3	3	2	added	0	0		0	0	偷, 头, 投, 透	4	39	30	8	1	T a, i oU, t oU, T iN, T aI, z oU, S oU, k oU, x oU, T an, T i, T oN, Z oU, T aU, T aN, C oU, T u, K oU, l oU, T @, m oU, r oU, T @N, s oU, T or, T un, c oU, f oU, oU oU, P oU, T oU yn, @ T oU, i T oU, T oU an, T oU iN, iN T oU, u T oU, y T oU, oU	159968.883333	0.33	0	0	0	0
头	added	ToU	tou	T oU	tʰoʊ	NA	T	CVV	1	3	3	2	added	0	0		0	0	偷, 头, 投, 透	4	39	30	8	1	T a, i oU, t oU, T iN, T aI, z oU, S oU, k oU, x oU, T an, T i, T oN, Z oU, T aU, T aN, C oU, T u, K oU, l oU, T @, m oU, r oU, T @N, s oU, T or, T un, c oU, f oU, oU oU, P oU, T oU yn, @ T oU, i T oU, T oU an, T oU iN, iN T oU, u T oU, y T oU, oU	159968.883333	0.33	0	0	0	0
斢	added	ToU	tou	T oU	tʰoʊ	NA	T	CVV	1	3	3	2	added	0	0		0	0	偷, 头, 投, 透	4	39	30	8	1	T a, i oU, t oU, T iN, T aI, z oU, S oU, k oU, x oU, T an, T i, T oN, Z oU, T aU, T aN, C oU, T u, K oU, l oU, T @, m oU, r oU, T @N, s oU, T or, T un, c oU, f oU, oU oU, P oU, T oU yn, @ T oU, i T oU, T oU an, T oU iN, iN T oU, u T oU, y T oU, oU	159968.883333	0.33	0	0	0	0
紏	added	ToU	tou	T oU	tʰoʊ	NA	T	CVV	1	3	3	2	added	0	0		0	0	偷, 头, 投, 透	4	39	30	8	1	T a, i oU, t oU, T iN, T aI, z oU, S oU, k oU, x oU, T an, T i, T oN, Z oU, T aU, T aN, C oU, T u, K oU, l oU, T @, m oU, r oU, T @N, s oU, T or, T un, c oU, f oU, oU oU, P oU, T oU yn, @ T oU, i T oU, T oU an, T oU iN, iN T oU, u T oU, y T oU, oU	159968.883333	0.33	0	0	0	0
㪗	added	ToU	tou	T oU	tʰoʊ	NA	T	CVV	1	3	3	2	added	0	0		0	0	偷, 头, 投, 透	4	39	30	8	1	T a, i oU, t oU, T iN, T aI, z oU, S oU, k oU, x oU, T an, T i, T oN, Z oU, T aU, T aN, C oU, T u, K oU, l oU, T @, m oU, r oU, T @N, s oU, T or, T un, c oU, f oU, oU oU, P oU, T oU yn, @ T oU, i T oU, T oU an, T oU iN, iN T oU, u T oU, y T oU, oU	159968.883333	0.33	0	0	0	0
蘣	added	ToU	tou	T oU	tʰoʊ	NA	T	CVV	1	3	3	2	added	0	0		0	0	偷, 头, 投, 透	4	39	30	8	1	T a, i oU, t oU, T iN, T aI, z oU, S oU, k oU, x oU, T an, T i, T oN, Z oU, T aU, T aN, C oU, T u, K oU, l oU, T @, m oU, r oU, T @N, s oU, T or, T un, c oU, f oU, oU oU, P oU, T oU yn, @ T oU, i T oU, T oU an, T oU iN, iN T oU, u T oU, y T oU, oU	159968.883333	0.33	0	0	0	0
钭	added	ToU	tou	T oU	tʰoʊ	NA	T	CVV	1	3	3	2	added	0	0		0	0	偷, 头, 投, 透	4	39	30	8	1	T a, i oU, t oU, T iN, T aI, z oU, S oU, k oU, x oU, T an, T i, T oN, Z oU, T aU, T aN, C oU, T u, K oU, l oU, T @, m oU, r oU, T @N, s oU, T or, T un, c oU, f oU, oU oU, P oU, T oU yn, @ T oU, i T oU, T oU an, T oU iN, iN T oU, u T oU, y T oU, oU	159968.883333	0.33	0	0	0	0
䚵	added	ToU	tou	T oU	tʰoʊ	NA	T	CVV	1	3	3	2	added	0	0		0	0	偷, 头, 投, 透	4	39	30	8	1	T a, i oU, t oU, T iN, T aI, z oU, S oU, k oU, x oU, T an, T i, T oN, Z oU, T aU, T aN, C oU, T u, K oU, l oU, T @, m oU, r oU, T @N, s oU, T or, T un, c oU, f oU, oU oU, P oU, T oU yn, @ T oU, i T oU, T oU an, T oU iN, iN T oU, u T oU, y T oU, oU	159968.883333	0.33	0	0	0	0
妵	added	ToU	tou	T oU	tʰoʊ	NA	T	CVV	1	3	3	2	added	0	0		0	0	偷, 头, 投, 透	4	39	30	8	1	T a, i oU, t oU, T iN, T aI, z oU, S oU, k oU, x oU, T an, T i, T oN, Z oU, T aU, T aN, C oU, T u, K oU, l oU, T @, m oU, r oU, T @N, s oU, T or, T un, c oU, f oU, oU oU, P oU, T oU yn, @ T oU, i T oU, T oU an, T oU iN, iN T oU, u T oU, y T oU, oU	159968.883333	0.33	0	0	0	0
敨	added	ToU	tou	T oU	tʰoʊ	NA	T	CVV	1	3	3	2	added	0	0		0	0	偷, 头, 投, 透	4	39	30	8	1	T a, i oU, t oU, T iN, T aI, z oU, S oU, k oU, x oU, T an, T i, T oN, Z oU, T aU, T aN, C oU, T u, K oU, l oU, T @, m oU, r oU, T @N, s oU, T or, T un, c oU, f oU, oU oU, P oU, T oU yn, @ T oU, i T oU, T oU an, T oU iN, iN T oU, u T oU, y T oU, oU	159968.883333	0.33	0	0	0	0
䱏	added	ToU	tou	T oU	tʰoʊ	NA	T	CVV	1	3	3	2	added	0	0		0	0	偷, 头, 投, 透	4	39	30	8	1	T a, i oU, t oU, T iN, T aI, z oU, S oU, k oU, x oU, T an, T i, T oN, Z oU, T aU, T aN, C oU, T u, K oU, l oU, T @, m oU, r oU, T @N, s oU, T or, T un, c oU, f oU, oU oU, P oU, T oU yn, @ T oU, i T oU, T oU an, T oU iN, iN T oU, u T oU, y T oU, oU	159968.883333	0.33	0	0	0	0
讀	added	tu	du	t u	tu	NA	t	CV	1	2	2	2	added	0	0		0	0	嘟, 督, 都, 毒, 渎, 犊, 独, 读, 堵, 睹, 笃, 赌, 妒, 度, 杜, 渡, 牍, 肚, 蠹, 镀	20	55	36	18	1	t @, p u, t oU, t aU, t eI, t a, t an, C u, t aI, t @N, t i, Z u, t aN, t oN, S u, f u, t iN, l u, K u, r u, z u, k u, T u, x u, t un, m u, s u, P u, i u, n u, c u, iN u, u u, t ar, yn u, @r u, t u eI, t u o, t u an, t oN u, in t u, t i u, t u u, t an u, @ t u, t u iN, t u i, i t u, u t u, t un u, t u in, an t u, t a u, iN t u, u	133062.166667	0.28	0	0	0	0
髑	added	tu	du	t u	tu	NA	t	CV	1	2	2	2	added	0	0		0	0	嘟, 督, 都, 毒, 渎, 犊, 独, 读, 堵, 睹, 笃, 赌, 妒, 度, 杜, 渡, 牍, 肚, 蠹, 镀	20	55	36	18	1	t @, p u, t oU, t aU, t eI, t a, t an, C u, t aI, t @N, t i, Z u, t aN, t oN, S u, f u, t iN, l u, K u, r u, z u, k u, T u, x u, t un, m u, s u, P u, i u, n u, c u, iN u, u u, t ar, yn u, @r u, t u eI, t u o, t u an, t oN u, in t u, t i u, t u u, t an u, @ t u, t u iN, t u i, i t u, u t u, t un u, t u in, an t u, t a u, iN t u, u	133062.166667	0.28	0	0	0	0
黩	added	tu	du	t u	tu	NA	t	CV	1	2	2	2	added	0	0		0	0	嘟, 督, 都, 毒, 渎, 犊, 独, 读, 堵, 睹, 笃, 赌, 妒, 度, 杜, 渡, 牍, 肚, 蠹, 镀	20	55	36	18	1	t @, p u, t oU, t aU, t eI, t a, t an, C u, t aI, t @N, t i, Z u, t aN, t oN, S u, f u, t iN, l u, K u, r u, z u, k u, T u, x u, t un, m u, s u, P u, i u, n u, c u, iN u, u u, t ar, yn u, @r u, t u eI, t u o, t u an, t oN u, in t u, t i u, t u u, t an u, @ t u, t u iN, t u i, i t u, u t u, t un u, t u in, an t u, t a u, iN t u, u	133062.166667	0.28	0	0	0	0
涂	added	Tu	tu	T u	tʰu	NA	T	CV	1	2	2	2	added	0	0		0	0	秃, 凸, 图, 屠, 徒, 涂, 突, 荼, 途, 吐, 土, 圡, 钍, 兔, 菟	15	50	35	14	1	p u, T a, T iN, T aI, C u, Z u, T oU, S u, T an, f u, T i, t u, T oN, l u, K u, r u, T aU, T aN, z u, k u, T @, x u, m u, T @N, s u, P u, T or, T un, i u, n u, c u, iN u, u u, yn u, @r u, T u eI, T u o, T u an, oU T u, i T u, T an u, T @ u, T u iN, T u or, T oN u, T u u, aU T u, T u y, yn T u, u	80122.6285714	0.3	0	0	0	0
椴	added	tuan	duan	t u an	tuan	NA	t	CGVN	1	4	4	3	added	0	0		0	0	都安, 杜安, 端, 短, 断, 段, 煅, 缎, 锻	9	43	28	12	3	t u eI, x u an, t u o, C u an, k u an, s u an, Z u an, l u an, t a an, t aN an, T u an, K u an, t u u, z u an, p u an, i u an, r u an, n u an, S u an, t u iN, c u an, u u an, t u i, t oN an, t u in, t iN an, @r u an, t @ an, t u f an, t aN u an, u t u an, i t u an, t u eI an, t u Z an, t a u an, t u an y, yn t u an, t an u an, t iN u an, t u l an, t an, u an, t u	57640.0119048	0.23	0	0	0	0
褖	added	Tuan	tuan	T u an	tʰuan	NA	T	CGVN	1	4	4	3	added	0	0		0	0	图案, 湍, 团	3	34	25	6	3	x u an, C u an, k u an, s u an, t u an, T u eI, Z u an, T u o, l u an, K u an, z u an, p u an, i u an, r u an, n u an, S u an, T i an, c u an, u u an, T u iN, T u or, T oU an, T u u, @r u an, T u y, T u r an, T aI u an, yn T u an, i T u an, T u C an, T aN u an, u an, T an, T u	31739.1333333	0.33	0	0	0	0
團	added	Tuan	tuan	T u an	tʰuan	NA	T	CGVN	1	4	4	3	added	0	0		0	0	图案, 湍, 团	3	34	25	6	3	x u an, C u an, k u an, s u an, t u an, T u eI, Z u an, T u o, l u an, K u an, z u an, p u an, i u an, r u an, n u an, S u an, T i an, c u an, u u an, T u iN, T u or, T oU an, T u u, @r u an, T u y, T u r an, T aI u an, yn T u an, i T u an, T u C an, T aN u an, u an, T an, T u	31739.1333333	0.33	0	0	0	0
畽	added	Tuan	tuan	T u an	tʰuan	NA	T	CGVN	1	4	4	3	added	0	0		0	0	图案, 湍, 团	3	34	25	6	3	x u an, C u an, k u an, s u an, t u an, T u eI, Z u an, T u o, l u an, K u an, z u an, p u an, i u an, r u an, n u an, S u an, T i an, c u an, u u an, T u iN, T u or, T oU an, T u u, @r u an, T u y, T u r an, T aI u an, yn T u an, i T u an, T u C an, T aN u an, u an, T an, T u	31739.1333333	0.33	0	0	0	0
湪	added	Tuan	tuan	T u an	tʰuan	NA	T	CGVN	1	4	4	3	added	0	0		0	0	图案, 湍, 团	3	34	25	6	3	x u an, C u an, k u an, s u an, t u an, T u eI, Z u an, T u o, l u an, K u an, z u an, p u an, i u an, r u an, n u an, S u an, T i an, c u an, u u an, T u iN, T u or, T oU an, T u u, @r u an, T u y, T u r an, T aI u an, yn T u an, i T u an, T u C an, T aN u an, u an, T an, T u	31739.1333333	0.33	0	0	0	0
疃	added	Tuan	tuan	T u an	tʰuan	NA	T	CGVN	1	4	4	3	added	0	0		0	0	图案, 湍, 团	3	34	25	6	3	x u an, C u an, k u an, s u an, t u an, T u eI, Z u an, T u o, l u an, K u an, z u an, p u an, i u an, r u an, n u an, S u an, T i an, c u an, u u an, T u iN, T u or, T oU an, T u u, @r u an, T u y, T u r an, T aI u an, yn T u an, i T u an, T u C an, T aN u an, u an, T an, T u	31739.1333333	0.33	0	0	0	0
彖	added	Tuan	tuan	T u an	tʰuan	NA	T	CGVN	1	4	4	3	added	0	0		0	0	图案, 湍, 团	3	34	25	6	3	x u an, C u an, k u an, s u an, t u an, T u eI, Z u an, T u o, l u an, K u an, z u an, p u an, i u an, r u an, n u an, S u an, T i an, c u an, u u an, T u iN, T u or, T oU an, T u u, @r u an, T u y, T u r an, T aI u an, yn T u an, i T u an, T u C an, T aN u an, u an, T an, T u	31739.1333333	0.33	0	0	0	0
墥	added	Tuan	tuan	T u an	tʰuan	NA	T	CGVN	1	4	4	3	added	0	0		0	0	图案, 湍, 团	3	34	25	6	3	x u an, C u an, k u an, s u an, t u an, T u eI, Z u an, T u o, l u an, K u an, z u an, p u an, i u an, r u an, n u an, S u an, T i an, c u an, u u an, T u iN, T u or, T oU an, T u u, @r u an, T u y, T u r an, T aI u an, yn T u an, i T u an, T u C an, T aN u an, u an, T an, T u	31739.1333333	0.33	0	0	0	0
猯	added	Tuan	tuan	T u an	tʰuan	NA	T	CGVN	1	4	4	3	added	0	0		0	0	图案, 湍, 团	3	34	25	6	3	x u an, C u an, k u an, s u an, t u an, T u eI, Z u an, T u o, l u an, K u an, z u an, p u an, i u an, r u an, n u an, S u an, T i an, c u an, u u an, T u iN, T u or, T oU an, T u u, @r u an, T u y, T u r an, T aI u an, yn T u an, i T u an, T u C an, T aN u an, u an, T an, T u	31739.1333333	0.33	0	0	0	0
貒	added	Tuan	tuan	T u an	tʰuan	NA	T	CGVN	1	4	4	3	added	0	0		0	0	图案, 湍, 团	3	34	25	6	3	x u an, C u an, k u an, s u an, t u an, T u eI, Z u an, T u o, l u an, K u an, z u an, p u an, i u an, r u an, n u an, S u an, T i an, c u an, u u an, T u iN, T u or, T oU an, T u u, @r u an, T u y, T u r an, T aI u an, yn T u an, i T u an, T u C an, T aN u an, u an, T an, T u	31739.1333333	0.33	0	0	0	0
䵯	added	Tuan	tuan	T u an	tʰuan	NA	T	CGVN	1	4	4	3	added	0	0		0	0	图案, 湍, 团	3	34	25	6	3	x u an, C u an, k u an, s u an, t u an, T u eI, Z u an, T u o, l u an, K u an, z u an, p u an, i u an, r u an, n u an, S u an, T i an, c u an, u u an, T u iN, T u or, T oU an, T u u, @r u an, T u y, T u r an, T aI u an, yn T u an, i T u an, T u C an, T aN u an, u an, T an, T u	31739.1333333	0.33	0	0	0	0
䜝	added	Tuan	tuan	T u an	tʰuan	NA	T	CGVN	1	4	4	3	added	0	0		0	0	图案, 湍, 团	3	34	25	6	3	x u an, C u an, k u an, s u an, t u an, T u eI, Z u an, T u o, l u an, K u an, z u an, p u an, i u an, r u an, n u an, S u an, T i an, c u an, u u an, T u iN, T u or, T oU an, T u u, @r u an, T u y, T u r an, T aI u an, yn T u an, i T u an, T u C an, T aN u an, u an, T an, T u	31739.1333333	0.33	0	0	0	0
啍	added	tueI	dui	t u eI	tueɪ	NA	t	CGVV	1	3	4	3	added	0	0		0	0	堆, 兑, 对, 対, 怼, 队	6	40	23	14	3	x u eI, z u eI, in u eI, t u o, i u eI, S u eI, s u eI, t u an, T u eI, k u eI, Z u eI, C u eI, r u eI, an u eI, t u u, c u eI, K u eI, u u eI, t u iN, t u i, y u eI, yn u eI, t u in, t u eI y, t u eI u, t i u eI, t iN u eI, t an u eI, t aU u eI, i t u eI, iN t u eI, t u eI iN, t a u eI, t u eI an, t u eI i, t @N u eI, t aI u eI, t eI, u eI, t u	92115.2846791	0.28	0	0	0	0
碓	added	tueI	dui	t u eI	tueɪ	NA	t	CGVV	1	3	4	3	added	0	0		0	0	堆, 兑, 对, 対, 怼, 队	6	40	23	14	3	x u eI, z u eI, in u eI, t u o, i u eI, S u eI, s u eI, t u an, T u eI, k u eI, Z u eI, C u eI, r u eI, an u eI, t u u, c u eI, K u eI, u u eI, t u iN, t u i, y u eI, yn u eI, t u in, t u eI y, t u eI u, t i u eI, t iN u eI, t an u eI, t aU u eI, i t u eI, iN t u eI, t u eI iN, t a u eI, t u eI an, t u eI i, t @N u eI, t aI u eI, t eI, u eI, t u	92115.2846791	0.28	0	0	0	0
頧	added	tueI	dui	t u eI	tueɪ	NA	t	CGVV	1	3	4	3	added	0	0		0	0	堆, 兑, 对, 対, 怼, 队	6	40	23	14	3	x u eI, z u eI, in u eI, t u o, i u eI, S u eI, s u eI, t u an, T u eI, k u eI, Z u eI, C u eI, r u eI, an u eI, t u u, c u eI, K u eI, u u eI, t u iN, t u i, y u eI, yn u eI, t u in, t u eI y, t u eI u, t i u eI, t iN u eI, t an u eI, t aU u eI, i t u eI, iN t u eI, t u eI iN, t a u eI, t u eI an, t u eI i, t @N u eI, t aI u eI, t eI, u eI, t u	92115.2846791	0.28	0	0	0	0
沌	added	tun	dun	t un	tun	NA	t	CVN	1	3	3	2	added	0	0		0	0	墩, 惇, 敦, 蹲, 盹, 趸, 吨, 囤, 炖, 盾, 遁, 钝, 顿	13	31	26	5	0	t @, t oU, t aU, t eI, t a, t an, t aI, t @N, t i, t aN, t oN, t iN, t u, x un, k un, C un, l un, Z un, c un, K un, T un, S un, z un, s un, r un, t ar, an t un, i t un, t un u, y t un, u t un	96646	0.35	0	0	0	0
鈍	added	tun	dun	t un	tun	NA	t	CVN	1	3	3	2	added	0	0		0	0	墩, 惇, 敦, 蹲, 盹, 趸, 吨, 囤, 炖, 盾, 遁, 钝, 顿	13	31	26	5	0	t @, t oU, t aU, t eI, t a, t an, t aI, t @N, t i, t aN, t oN, t iN, t u, x un, k un, C un, l un, Z un, c un, K un, T un, S un, z un, s un, r un, t ar, an t un, i t un, t un u, y t un, u t un	96646	0.35	0	0	0	0
旽	added	Tun	tun	T un	tʰun	NA	T	CVN	1	3	3	2	added	0	0		0	0	旽, 吞, 芚, 屯, 臀, 蛌, 豚, 鲀, 氽, 褪	10	25	25	0	0	T a, T iN, T aI, T oU, T an, T i, T oN, T aU, T aN, x un, T u, T @, t un, k un, C un, l un, T @N, Z un, T or, c un, K un, S un, z un, s un, r un	37702.44	0.48	0	0	0	0
芚	added	Tun	tun	T un	tʰun	NA	T	CVN	1	3	3	2	added	0	0		0	0	旽, 吞, 芚, 屯, 臀, 蛌, 豚, 鲀, 氽, 褪	10	25	25	0	0	T a, T iN, T aI, T oU, T an, T i, T oN, T aU, T aN, x un, T u, T @, t un, k un, C un, l un, T @N, Z un, T or, c un, K un, S un, z un, s un, r un	37702.44	0.48	0	0	0	0
饨	added	Tun	tun	T un	tʰun	NA	T	CVN	1	3	3	2	added	0	0		0	0	旽, 吞, 芚, 屯, 臀, 蛌, 豚, 鲀, 氽, 褪	10	25	25	0	0	T a, T iN, T aI, T oU, T an, T i, T oN, T aU, T aN, x un, T u, T @, t un, k un, C un, l un, T @N, Z un, T or, c un, K un, S un, z un, s un, r un	37702.44	0.48	0	0	0	0
魨	added	Tun	tun	T un	tʰun	NA	T	CVN	1	3	3	2	added	0	0		0	0	旽, 吞, 芚, 屯, 臀, 蛌, 豚, 鲀, 氽, 褪	10	25	25	0	0	T a, T iN, T aI, T oU, T an, T i, T oN, T aU, T aN, x un, T u, T @, t un, k un, C un, l un, T @N, Z un, T or, c un, K un, S un, z un, s un, r un	37702.44	0.48	0	0	0	0
扡	added	Tuo	tuo	T u o	tʰuo	NA	T	CGV	1	3	3	3	added	0	0		0	0	托, 拖, 脱, 讬, 佗, 坨, 沱, 砣, 陀, 驮, 驼, 鸵, 妥, 唾, 拓	15	28	23	3	2	S u o, x u o, z u o, k u o, t u o, c u o, s u o, T u eI, m u o, l u o, p u o, P u o, r u o, n u o, Z u o, T u an, C u o, K u o, T u iN, i u o, T u or, T u u, T u y, T u o i, T u o yn, i T u o, u o, T u	880427.021739	0.47	0	0	0	0
鴕	added	Tuo	tuo	T u o	tʰuo	NA	T	CGV	1	3	3	3	added	0	0		0	0	托, 拖, 脱, 讬, 佗, 坨, 沱, 砣, 陀, 驮, 驼, 鸵, 妥, 唾, 拓	15	28	23	3	2	S u o, x u o, z u o, k u o, t u o, c u o, s u o, T u eI, m u o, l u o, p u o, P u o, r u o, n u o, Z u o, T u an, C u o, K u o, T u iN, i u o, T u or, T u u, T u y, T u o i, T u o yn, i T u o, u o, T u	880427.021739	0.47	0	0	0	0
駝	added	Tuo	tuo	T u o	tʰuo	NA	T	CGV	1	3	3	3	added	0	0		0	0	托, 拖, 脱, 讬, 佗, 坨, 沱, 砣, 陀, 驮, 驼, 鸵, 妥, 唾, 拓	15	28	23	3	2	S u o, x u o, z u o, k u o, t u o, c u o, s u o, T u eI, m u o, l u o, p u o, P u o, r u o, n u o, Z u o, T u an, C u o, K u o, T u iN, i u o, T u or, T u u, T u y, T u o i, T u o yn, i T u o, u o, T u	880427.021739	0.47	0	0	0	0
跎	added	Tuo	tuo	T u o	tʰuo	NA	T	CGV	1	3	3	3	added	0	0		0	0	托, 拖, 脱, 讬, 佗, 坨, 沱, 砣, 陀, 驮, 驼, 鸵, 妥, 唾, 拓	15	28	23	3	2	S u o, x u o, z u o, k u o, t u o, c u o, s u o, T u eI, m u o, l u o, p u o, P u o, r u o, n u o, Z u o, T u an, C u o, K u o, T u iN, i u o, T u or, T u u, T u y, T u o i, T u o yn, i T u o, u o, T u	880427.021739	0.47	0	0	0	0
椭	added	Tuo	tuo	T u o	tʰuo	NA	T	CGV	1	3	3	3	added	0	0		0	0	托, 拖, 脱, 讬, 佗, 坨, 沱, 砣, 陀, 驮, 驼, 鸵, 妥, 唾, 拓	15	28	23	3	2	S u o, x u o, z u o, k u o, t u o, c u o, s u o, T u eI, m u o, l u o, p u o, P u o, r u o, n u o, Z u o, T u an, C u o, K u o, T u iN, i u o, T u or, T u u, T u y, T u o i, T u o yn, i T u o, u o, T u	880427.021739	0.47	0	0	0	0
彵	added	Tuo	tuo	T u o	tʰuo	NA	T	CGV	1	3	3	3	added	0	0		0	0	托, 拖, 脱, 讬, 佗, 坨, 沱, 砣, 陀, 驮, 驼, 鸵, 妥, 唾, 拓	15	28	23	3	2	S u o, x u o, z u o, k u o, t u o, c u o, s u o, T u eI, m u o, l u o, p u o, P u o, r u o, n u o, Z u o, T u an, C u o, K u o, T u iN, i u o, T u or, T u u, T u y, T u o i, T u o yn, i T u o, u o, T u	880427.021739	0.47	0	0	0	0
吳	added	u	wu	u	u	NA	u	V	1	2	1	1	added	0	0		0	0	乌, 呜, 圬, 屋, 污, 邬, 吴, 吾, 唔, 巫, 无, 梧, 毋, 芜, 诬, 五, 伍, 侮, 午, 忤, 捂, 武, 舞, 兀, 务, 勿, 坞, 悟, 戊, 晤, 物, 误, 钨, 雾, 骛, 鹜	36	38	0	38	0	@r u, c u, C u, f u, i u, iN u, k u, K u, l u, m u, n u, p u, P u, r u, s u, S u, t u, T u, u @n, u @N, u @r, u a, u aI, u an, u aN, u ar, u eI, u er, u i, u in, u o, u u, u y, u yn, x u, yn u, z u, Z u	72916.8684210526	0.53	0	0	0	0
無	added	u	wu	u	u	NA	u	V	1	2	1	1	added	0	0		0	0	乌, 呜, 圬, 屋, 污, 邬, 吴, 吾, 唔, 巫, 无, 梧, 毋, 芜, 诬, 五, 伍, 侮, 午, 忤, 捂, 武, 舞, 兀, 务, 勿, 坞, 悟, 戊, 晤, 物, 误, 钨, 雾, 骛, 鹜	36	38	0	38	0	@r u, c u, C u, f u, i u, iN u, k u, K u, l u, m u, n u, p u, P u, r u, s u, S u, t u, T u, u @n, u @N, u @r, u a, u aI, u an, u aN, u ar, u eI, u er, u i, u in, u o, u u, u y, u yn, x u, yn u, z u, Z u	72916.8684210526	0.53	0	0	0	0
鼯	added	u	wu	u	u	NA	u	V	1	2	1	1	added	0	0		0	0	乌, 呜, 圬, 屋, 污, 邬, 吴, 吾, 唔, 巫, 无, 梧, 毋, 芜, 诬, 五, 伍, 侮, 午, 忤, 捂, 武, 舞, 兀, 务, 勿, 坞, 悟, 戊, 晤, 物, 误, 钨, 雾, 骛, 鹜	36	38	0	38	0	@r u, c u, C u, f u, i u, iN u, k u, K u, l u, m u, n u, p u, P u, r u, s u, S u, t u, T u, u @n, u @N, u @r, u a, u aI, u an, u aN, u ar, u eI, u er, u i, u in, u o, u u, u y, u yn, x u, yn u, z u, Z u	72916.8684210526	0.53	0	0	0	0
霧	added	u	wu	u	u	NA	u	V	1	2	1	1	added	0	0		0	0	乌, 呜, 圬, 屋, 污, 邬, 吴, 吾, 唔, 巫, 无, 梧, 毋, 芜, 诬, 五, 伍, 侮, 午, 忤, 捂, 武, 舞, 兀, 务, 勿, 坞, 悟, 戊, 晤, 物, 误, 钨, 雾, 骛, 鹜	36	38	0	38	0	@r u, c u, C u, f u, i u, iN u, k u, K u, l u, m u, n u, p u, P u, r u, s u, S u, t u, T u, u @n, u @N, u @r, u a, u aI, u an, u aN, u ar, u eI, u er, u i, u in, u o, u u, u y, u yn, x u, yn u, z u, Z u	72916.8684210526	0.53	0	0	0	0
蜈	added	u	wu	u	u	NA	u	V	1	2	1	1	added	0	0		0	0	乌, 呜, 圬, 屋, 污, 邬, 吴, 吾, 唔, 巫, 无, 梧, 毋, 芜, 诬, 五, 伍, 侮, 午, 忤, 捂, 武, 舞, 兀, 务, 勿, 坞, 悟, 戊, 晤, 物, 误, 钨, 雾, 骛, 鹜	36	38	0	38	0	@r u, c u, C u, f u, i u, iN u, k u, K u, l u, m u, n u, p u, P u, r u, s u, S u, t u, T u, u @n, u @N, u @r, u a, u aI, u an, u aN, u ar, u eI, u er, u i, u in, u o, u u, u y, u yn, x u, yn u, z u, Z u	72916.8684210526	0.53	0	0	0	0
妩	added	u	wu	u	u	NA	u	V	1	2	1	1	added	0	0		0	0	乌, 呜, 圬, 屋, 污, 邬, 吴, 吾, 唔, 巫, 无, 梧, 毋, 芜, 诬, 五, 伍, 侮, 午, 忤, 捂, 武, 舞, 兀, 务, 勿, 坞, 悟, 戊, 晤, 物, 误, 钨, 雾, 骛, 鹜	36	38	0	38	0	@r u, c u, C u, f u, i u, iN u, k u, K u, l u, m u, n u, p u, P u, r u, s u, S u, t u, T u, u @n, u @N, u @r, u a, u aI, u an, u aN, u ar, u eI, u er, u i, u in, u o, u u, u y, u yn, x u, yn u, z u, Z u	72916.8684210526	0.53	0	0	0	0
鹉	added	u	wu	u	u	NA	u	V	1	2	1	1	added	0	0		0	0	乌, 呜, 圬, 屋, 污, 邬, 吴, 吾, 唔, 巫, 无, 梧, 毋, 芜, 诬, 五, 伍, 侮, 午, 忤, 捂, 武, 舞, 兀, 务, 勿, 坞, 悟, 戊, 晤, 物, 误, 钨, 雾, 骛, 鹜	36	38	0	38	0	@r u, c u, C u, f u, i u, iN u, k u, K u, l u, m u, n u, p u, P u, r u, s u, S u, t u, T u, u @n, u @N, u @r, u a, u aI, u an, u aN, u ar, u eI, u er, u i, u in, u o, u u, u y, u yn, x u, yn u, z u, Z u	72916.8684210526	0.53	0	0	0	0
痦	added	u	wu	u	u	NA	u	V	1	2	1	1	added	0	0		0	0	乌, 呜, 圬, 屋, 污, 邬, 吴, 吾, 唔, 巫, 无, 梧, 毋, 芜, 诬, 五, 伍, 侮, 午, 忤, 捂, 武, 舞, 兀, 务, 勿, 坞, 悟, 戊, 晤, 物, 误, 钨, 雾, 骛, 鹜	36	38	0	38	0	@r u, c u, C u, f u, i u, iN u, k u, K u, l u, m u, n u, p u, P u, r u, s u, S u, t u, T u, u @n, u @N, u @r, u a, u aI, u an, u aN, u ar, u eI, u er, u i, u in, u o, u u, u y, u yn, x u, yn u, z u, Z u	72916.8684210526	0.53	0	0	0	0
雯	added	u@n	wen	u @n	uən	NA	u	GVN	1	3	3	2	added	0	0		0	0	温, 瘟, 文, 炆, 玟, 纹, 蚊, 闻, 呡, 吻, 稳, 揾, 汶, 问	14	46	29	15	2	u o, x @n, r @n, Z @n, u eI, k @n, m @n, u an, f @n, u aN, u a, S @n, p @n, u aI, K @n, C @n, z @n, u i, P @n, s @n, u ar, u er, n @n, u u, u @N, u yn, u in, u y, u @r, i u @n, iN u @n, u @n i, an u @n, u @n u, u f @n, @r u @n, u r @n, u @n an, u Z @n, u @n iN, y u @n, @ u @n, u @n y, u m @n, @n, u	120462.663218	0.26	0	0	0	0
