Key	PY_T	Pho_T	IPA_T	PY_NoT	Pho_NoT	IPA_NoT	Tone	SyStruct	SyLen	PyLen	PhoLen	FreqPM	Words	HD	Dom_POS	Freq_Dom_POS	Percent_Dom_POS	Other_POSes	PND	R_PND	A_PND	S_PND	Neighbors	NF
c o U									0.000	0	0	0.0		0		0	0.000		26	25	0	1	i o U, Ji o U, t o U, z o U, c o N, S o U, k o U, x o U, T o U, Qi o U, li o U, Z o U, C o U, Xi o U, K o U, l o U, c a U, ti o U, ni o U, m o U, r o U, s o U, f o U, mi o U, P o U, o U	151764.48
C o U									0.000	0	0	0.0		0		0	0.000		29	25	3	1	i o U, Ji o U, t o U, z o U, S o U, k o U, x o U, T o U, Qi o U, li o U, Z o U, C o N, C a U, Xi o U, K o U, l o U, ti o U, ni o U, m o U, r o U, s o U, c o U, f o U, mi o U, P o U, C o U @, @ C o U, i C o U, o U	150160.693333
c u									0.000	0	0	0.0		0		0	0.000		25	22	2	1	p u, c 1, C u, Z u, S u, f u, t u, l u, K u, r u, z u, k u, T u, x u, m u, s u, P u, c a, c @, i u, n u, u u, c u n, c u i, u	71983.5909091
C u									0.000	0	0	0.0		0		0	0.000		29	22	6	1	p u, Z u, C 1, C @, S u, f u, C a, t u, l u, K u, r u, z u, k u, T u, x u, m u, s u, P u, i u, n u, c u, u u, C u n, C u y, i C u, u C u, C u i, C u @, u	70313.7575758
cu a									0.000	0	0	0.0		0		0	0.000		32	30	1	1	T a, p a, m a, n a, t a, Xi a, xu a, Ji a, cu o, S a, l a, i a, C a, u a, f a, Zu a, P a, x a, ku a, z a, K a, Z a, s a, Su a, c a, Ku a, Qi a, a a, k a, ti a, cu a n, a	200194.3
Cu a									0.000	0	0	0.0		0		0	0.000		34	30	3	1	T a, p a, m a, n a, t a, Xi a, xu a, Ji a, S a, l a, i a, C a, u a, f a, Zu a, P a, x a, ku a, z a, K a, Z a, s a, Su a, c a, Ku a, Qi a, Cu o, a a, k a, ti a, Cu a n, Cu a N, Cu a I, a	208726.9
cu a I									0.000	0	0	0.0		0		0	0.000		26	25	0	1	z a I, l a I, T a I, Ku a I, t a I, c a I, k a I, x a I, K a I, m a I, P a I, xu a I, p a I, ku a I, u a I, Su a I, s a I, n a I, C a I, cu e I, Z a I, S a I, Zu a I, Cu a I, cu a n, a I	77877.76
Cu a I									0.000	0	0	0.0		0		0	0.000		26	25	0	1	z a I, l a I, T a I, Ku a I, t a I, c a I, k a I, x a I, K a I, m a I, Cu a n, P a I, xu a I, Cu a N, p a I, ku a I, u a I, Su a I, s a I, Cu e I, n a I, C a I, Z a I, S a I, Zu a I, a I	79101.6
cu a n									0.000	0	0	0.0		0		0	0.000		35	34	0	1	xu a n, K a n, t a n, u a n, p a n, Cu a n, T a n, ku a n, s a n, n a n, k a n, Z a n, su a n, f a n, tu a n, S a n, m a n, Zu a n, l a n, x a n, lu a n, P a n, c a n, C a n, z a n, r a n, Tu a n, Ku a n, zu a n, ru a n, nu a n, Su a n, i a n, y a n, a n	27696.5882353
cu a N									0.000	0	0	0.0		0		0	0.000		33	32	0	1	Xi a N, r a N, S a N, li a N, p a N, Ji a N, t a N, Z a N, f a N, C a N, Qi a N, u a N, k a N, Zu a N, m a N, Cu a N, T a N, i a N, Su a N, c a N, ku a N, l a N, Ku a N, xu a N, P a N, ni a N, z a N, K a N, s a N, x a N, cu a n, n a N, a N	28686.75
