Key	PY_T	Pho_T	IPA_T	PY_NoT	Pho_NoT	IPA_NoT	Tone	SyStruct	SyLen	PyLen	PhoLen	FreqPM	Words	HD	Dom_POS	Freq_Dom_POS	Percent_Dom_POS	Other_POSes	PND	R_PND	A_PND	S_PND	Neighbors	NF
c i									0.000	0	0	0.0		0		0	0.000		53	47	5	1	n i, l i, J i, c 1, c oN, c aI, Q i, p i, c uo, t i, X i, T i, yEn i, ueI i, m i, P i, @r i, i i, c aU, c aN, uan i, c an, c un, c @N, ioU i, c a, c @, u i, a i, ia i, c ueI, c u, iEn i, c oU, @ i, ioN i, u@n i, y i, c uan, uaI i, aI i, an i, iaU i, iaN i, in i, iE i, c @n, c aI i, c @ i, c oN i, c 1 i, c u i, i	273982.565957
C i									0.000	0	0	0.0		0		0	0.000		60	49	10	1	n i, l i, J i, C u, Q i, p i, t i, C 1, C @, C uan, C aN, C @N, X i, T i, C a, yEn i, C oN, C uaN, ueI i, m i, P i, C aU, C oU, @r i, i i, C un, uan i, C ueI, C @n, ioU i, C an, u i, C aI, a i, ia i, C uo, iEn i, @ i, ioN i, u@n i, y i, C uaI, uaI i, aI i, an i, iaU i, iaN i, in i, iE i, C uaN i, C @n i, C @N i, C a i, C aN i, C u i, C uan i, C 1 i, C un i, C aI i, i	272844.228571
c ia									0.000	0	0	0.0		0		0	0.000		31	30	0	1	X ia, c 1, c oN, c aI, J ia, c uo, c aU, c aN, c an, c un, c @N, c a, c @, c ueI, c u, ioU ia, Q ia, aI ia, c oU, u ia, c uan, u@n ia, a ia, i ia, ia ia, iE ia, iaU ia, an ia, t ia, c @n, ia	27425.7666667
C ia									0.000	0	0	0.0		0		0	0.000		34	32	1	1	X ia, C u, J ia, C 1, C @, C uan, C aN, C @N, C a, C oN, C uaN, C aU, C oU, C un, C ueI, C @n, C an, C aI, ioU ia, Q ia, aI ia, C uo, C uaI, u ia, u@n ia, a ia, i ia, ia ia, iE ia, iaU ia, an ia, t ia, C oN ia, ia	27356.34375
c ian									0.000	0	0	0.0		0		0	0.000		16	16	0	0	c 1, c oN, c aI, c uo, c aU, c aN, c an, c un, c @N, c a, c @, c ueI, c u, c oU, c uan, c @n	13013.375
c iaN									0.000	0	0	0.0		0		0	0.000		34	32	1	1	X iaN, c 1, l iaN, c oN, c aI, c uo, J iaN, i iaN, Q iaN, c aU, c aN, c an, n iaN, c un, c @N, c a, c @, c ueI, c u, c oU, iN iaN, c uan, yEn iaN, iaN iaN, ueI iaN, u iaN, in iaN, yE iaN, iEn iaN, ioU iaN, c @n, uaN iaN, c aI iaN, iaN	27478.625
C ian									0.000	0	0	0.0		0		0	0.000		18	18	0	0	C u, C 1, C @, C uan, C aN, C @N, C a, C oN, C uaN, C aU, C oU, C un, C ueI, C @n, C an, C aI, C uo, C uaI	12578.4444444
C iaN									0.000	0	0	0.0		0		0	0.000		41	34	6	1	X iaN, l iaN, C u, J iaN, C 1, i iaN, C @, C uan, C aN, Q iaN, C @N, C a, C oN, C uaN, C aU, C oU, C un, C ueI, n iaN, C @n, C an, C aI, C uo, C uaI, iN iaN, yEn iaN, iaN iaN, ueI iaN, u iaN, in iaN, yE iaN, iEn iaN, ioU iaN, uaN iaN, C aN iaN, C oU iaN, C un iaN, C oN iaN, C a iaN, C uan iaN, iaN	26819.6666667
c iar									0.000	0	0	0.0		0		0	0.000		16	16	0	0	c 1, c oN, c aI, c uo, c aU, c aN, c an, c un, c @N, c a, c @, c ueI, c u, c oU, c uan, c @n	13013.375
C iar									0.000	0	0	0.0		0		0	0.000		18	18	0	0	C u, C 1, C @, C uan, C aN, C @N, C a, C oN, C uaN, C aU, C oU, C un, C ueI, C @n, C an, C aI, C uo, C uaI	12578.4444444
c iaU									0.000	0	0	0.0		0		0	0.000		37	33	3	1	l iaU, c 1, J iaU, c oN, c aI, X iaU, c uo, T iaU, t iaU, Q iaU, c aU, c aN, m iaU, P iaU, n iaU, p iaU, c an, c un, c @N, c a, c @, c ueI, c u, c oU, aI iaU, c uan, i iaU, uan iaU, iaU iaU, iEn iaU, iN iaU, ioN iaU, c @n, c aU iaU, c 1 iaU, c aI iaU, iaU	327797.575758
C iaU									0.000	0	0	0.0		0		0	0.000		39	35	3	1	l iaU, J iaU, C u, X iaU, C 1, C @, T iaU, C uan, C aN, t iaU, C @N, C a, Q iaU, C oN, C uaN, C aU, C oU, m iaU, P iaU, n iaU, C un, p iaU, C ueI, C @n, C an, C aI, C uo, C uaI, aI iaU, i iaU, uan iaU, iaU iaU, iEn iaU, iN iaU, ioN iaU, C 1 iaU, C @N iaU, C un iaU, iaU	326006.32381
c iE									0.000	0	0	0.0		0		0	0.000		41	36	4	1	p iE, c 1, c oN, c aI, X iE, c uo, J iE, c aU, c aN, Q iE, c an, T iE, c un, c @N, l iE, iE iE, c a, c @, t iE, u iE, c ueI, m iE, n iE, c u, c oU, iN iE, P iE, c uan, uaN iE, aU iE, yE iE, yEn iE, iEn iE, y iE, ueI iE, c @n, c u iE, c oN iE, c aI iE, c aU iE, iE	152564.527778
C iE									0.000	0	0	0.0		0		0	0.000		44	38	5	1	p iE, C u, X iE, C 1, J iE, C @, C uan, C aN, C @N, C a, C oN, C uaN, C aU, C oU, C un, Q iE, C ueI, T iE, C @n, l iE, iE iE, C an, t iE, C aI, u iE, m iE, n iE, C uo, C uaI, iN iE, P iE, uaN iE, aU iE, yE iE, yEn iE, iEn iE, y iE, ueI iE, C an iE, C @ iE, C a iE, C aN iE, C uaN iE, iE	152573.747368
c iEn									0.000	0	0	0.0		0		0	0.000		48	43	4	1	Q iEn, t iEn, J iEn, T iEn, c 1, c oN, c aI, c uo, n iEn, X iEn, p iEn, l iEn, P iEn, m iEn, c aU, c aN, c an, c un, c @N, y iEn, c a, @r iEn, c @, c ueI, c u, iaU iEn, uan iEn, c oU, i iEn, c uan, u iEn, ueI iEn, yEn iEn, ioU iEn, iN iEn, uaN iEn, iEn iEn, iaN iEn, @ iEn, aI iEn, in iEn, c @n, yn iEn, c @ iEn, c 1 iEn, c an iEn, c oN iEn, iEn	26925.5174419
