Key	PY_T	Pho_T	IPA_T	PY_NoT	Pho_NoT	IPA_NoT	Tone	SyStruct	SyLen	PyLen	PhoLen	FreqPM	Words	HD	Dom_POS	Freq_Dom_POS	Percent_Dom_POS	Other_POSes	PND	R_PND	A_PND	S_PND	Neighbors	NF
J i N									0.000	0	0	0.0		0		0	0.000		49	23	24	2	T i N, X i N, Q i N, J ia N, J i n, p i N, l i N, m i N, t i N, P i N, J i i, J i y, n i N, iE i N, J i @, J i ueI, J i ia, J i ioU, J io N, J i @r, J i iaU, J i uo, J i iE, i J i N, J i N ia, J i N ueI, J i N iE, J i N i, J i N y, y J i N, ueI J i N, iaU J i N, yE J i N, J i ia N, J i N u, J i N aI, ioU J i N, J iE i N, J i N ioU, uaI J i N, J i N uaI, J i a N, J i io N, iE J i N, ia J i N, u J i N, J i N @, J i, i N	53792.6304348
J io n									0.000	0	0	0.0		0		0	0.000		5	5	0	0	J iE n, J i n, J y n, J yE n, J io N	20568.2
J io N									0.000	0	0	0.0		0		0	0.000		16	11	4	1	J i N, J ia N, X io N, ioU io N, Q io N, u io N, i io N, y io N, iaU io N, ua io N, uaI io N, J iE io N, J ia io N, J io N i, J i io N, io N	61258.8181818
J ioU									0.000	0	0	0.0		0		0	0.000		38	21	16	1	J i, J iaU, J ia, J iE, J y, Q ioU, l ioU, X ioU, t ioU, n ioU, J yE, ueI ioU, m ioU, uo ioU, aU ioU, ioU ioU, iE ioU, a ioU, y ioU, i ioU, u ioU, J ia ioU, J ioU iaU, J y ioU, i J ioU, J ioU ueI, J iaU ioU, J ioU yE, ioU J ioU, J i ioU, J ioU iE, J ioU i, J ioU uo, J ioU u, J iE ioU, J ioU ioU, u J ioU, ioU	349949.449405
J o n									0.000	0	0	0.0		0		0	0.000		4	4	0	0	J iE n, J i n, J y n, J yE n	25694.25
J o N									0.000	0	0	0.0		0		0	0.000		16	16	0	0	Z o N, c o N, J i N, J ia N, t o N, s o N, n o N, T o N, z o N, C o N, k o N, K o N, x o N, l o N, r o N, J io N	17437.0
J oU									0.000	0	0	0.0		0		0	0.000		26	24	1	1	J ioU, t oU, z oU, J i, J iaU, J ia, S oU, J iE, k oU, x oU, T oU, J y, Z oU, C oU, K oU, l oU, m oU, r oU, J yE, s oU, c oU, f oU, oU oU, P oU, J ia oU, oU	144018.333333
J u									0.000	0	0	0.0		0		0	0.000		39	33	5	1	p u, J ioU, J i, J iaU, C u, J ia, Z u, J iE, S u, J y, f u, t u, l u, K u, r u, z u, k u, T u, x u, m u, J yE, s u, P u, iaU u, i u, n u, c u, iE u, ioU u, u u, ueI u, uaI u, @r u, J ia u, J yE u, J ioU u, J iaU u, J y u, u	70186.4545455
J ua									0.000	0	0	0.0		0		0	0.000		16	14	1	1	J ioU, J i, x ua, J iaU, J ia, J iE, J y, Z ua, k ua, J yE, S ua, K ua, ua ua, aI ua, J iaU ua, ua	54243.7857143
J uaI									0.000	0	0	0.0		0		0	0.000		20	17	2	1	J ioU, K uaI, J i, J iaU, J ia, J iE, J y, x uaI, k uaI, S uaI, i uaI, J yE, @ uaI, Z uaI, C uaI, iE uaI, @r uaI, J iaU uaI, J y uaI, uaI	39507.4117647
J ua N									0.000	0	0	0.0		0		0	0.000		18	15	2	1	J i N, J ia N, Z ua N, C ua N, S ua N, k ua N, K ua N, x ua N, i ua N, y ua N, J io N, u ua N, ioU ua N, ueI ua N, iaU ua N, J iaU ua N, J yE ua N, ua N	24581.4666667
J ueI									0.000	0	0	0.0		0		0	0.000		35	28	6	1	x ueI, J ioU, t ueI, J i, z ueI, J iaU, J ia, J iE, J y, i ueI, S ueI, s ueI, T ueI, k ueI, Z ueI, J yE, C ueI, r ueI, c ueI, K ueI, u ueI, uaI ueI, ueI ueI, ioU ueI, y ueI, iE ueI, iaU ueI, yE ueI, J iE ueI, J ioU ueI, J i ueI, J ia ueI, J iaU ueI, J yE ueI, ueI	122114.928571
J u n									0.000	0	0	0.0		0		0	0.000		17	17	0	0	J iE n, J i n, x u n, t u n, k u n, C u n, l u n, J y n, J yE n, Z u n, c u n, K u n, T u n, S u n, z u n, s u n, r u n	7818.82352941
J u N									0.000	0	0	0.0		0		0	0.000		3	3	0	0	J i N, J ia N, J io N	26362.0
J uo									0.000	0	0	0.0		0		0	0.000		29	26	2	1	J ioU, S uo, x uo, z uo, k uo, Z uo, J i, t uo, J iaU, J ia, c uo, J iE, s uo, J y, m uo, l uo, T uo, p uo, P uo, J yE, r uo, n uo, C uo, K uo, i uo, f uo, J ioU uo, J i uo, uo	1738645.26923
J y									0.000	0	0	0.0		0		0	0.000		43	22	20	1	J ioU, Q y, J i, J iaU, J ia, J iE, n y, X y, J yE, ioU y, l y, uaI y, @ y, iE y, ueI y, i y, yE y, oU y, @r y, y y, ia y, u y, J y n, J iaU y, J i y, J y ioU, i J y, ueI J y, ioU J y, J ia y, J y @, J iE y, y J y, uo J y, ia J y, yE J y, J y y, J y ia, J y uaI, J yE y, u J y, J y u, y	63705.8090909
J yE									0.000	0	0	0.0		0		0	0.000		27	17	9	1	J ioU, J i, J iaU, J ia, J iE, J y, Q yE, X yE, y yE, l yE, n yE, u yE, i yE, @r yE, ioU yE, ueI yE, iaU yE, J yE n, ua J yE, J ioU yE, J iE yE, J yE i, ueI J yE, J yE u, J yE ueI, J yE y, yE	52041.6601307
J yE n									0.000	0	0	0.0		0		0	0.000		27	18	7	2	J iE n, J i n, Q yE n, X yE n, i yE n, J y n, iaU yE n, oU yE n, J yE i, ueI yE n, u yE n, J yE u, uaI yE n, @r yE n, J yE ueI, aI yE n, ioU yE n, J yE y, J y yE n, J ioU yE n, J ia yE n, J i yE n, J iaU yE n, J yE yE n, J iE yE n, yE n, J yE	19983.2698413
J yE N									0.000	0	0	0.0		0		0	0.000		10	8	1	1	J i N, J ia N, J yE n, J yE i, J io N, J yE u, J yE ueI, J yE y, J yE ua N, J yE	13667.125
J y n									0.000	0	0	0.0		0		0	0.000		26	16	8	2	J iE n, J i n, Q y n, X y n, J yE n, J y ioU, ia y n, @ y n, J y @, aU y n, u y n, J y y, i y n, J y ia, J y uaI, J y u, J y yE n, J y n i, uo J y n, ia J y n, ioU J y n, J y n eI, i J y n, @ J y n, J y, y n	17686.5
J y N									0.000	0	0	0.0		0		0	0.000		11	10	0	1	J i N, J ia N, J y n, J y ioU, J y @, J io N, J y y, J y ia, J y uaI, J y u, J y	27099.4
K @									0.000	0	0	0.0		0		0	0.000		45	24	20	1	t @, Z @, k @, n @, K uaI, K aI, C @, x @, K u, K aU, S @, K oU, r @, T @, K a, l @, s @, z @, c @, K ua, K ueI, aI @, K uo, y @, K @ i, K @ aI, K @ n, i K @, uaI K @, K @ u, K @ N, ioU K @, ia K @, @r K @, u K @, yE K @, y K @, K @ uaI, K @ ueI, K @ y, K @ @r, ueI K @, K @ iE, aI K @, @	134528.791667
k @ n									0.000	0	0	0.0		0		0	0.000		35	25	8	2	x @ n, r @ n, Z @ n, m @ n, k ua n, f @ n, k a n, S @ n, p @ n, k u n, k @ ueI, K @ n, C @ n, z @ n, P @ n, s @ n, n @ n, k @ u, k @ N, k @ uaI, k @ @r, k @ iE, k @ iaU, k @ i, c @ n, k @ i n, k @ iE n, k @ a n, ia k @ n, @r k @ n, k @ n y, k @ yE n, k @ u@ n, k @, @ n	139587.83
k @ N									0.000	0	0	0.0		0		0	0.000		34	28	5	1	n @ N, k @ n, t @ N, Z @ N, C @ N, S @ N, f @ N, k a N, r @ N, m @ N, k o N, z @ N, P @ N, k ua N, k @ ueI, T @ N, l @ N, c @ N, x @ N, p @ N, K @ N, k @ u, k @ uaI, k @ @r, s @ N, k @ iE, k @ iaU, k @ i, k @ N ueI, k @ N i, k @ ua N, k @ ia N, k @ N iE, k @	201938.892857
K @ n									0.000	0	0	0.0		0		0	0.000		34	26	6	2	x @ n, r @ n, Z @ n, K a n, K @ i, k @ n, m @ n, f @ n, S @ n, p @ n, K @ aI, K u n, C @ n, z @ n, P @ n, K ua n, s @ n, K @ u, K @ N, n @ n, K @ uaI, K @ ueI, K @ y, K @ @r, K @ iE, c @ n, K @ iE n, K @ n i, K aI @ n, K @ yE n, K @ u@ n, K @ y n, K @, @ n	83428.2820513
K @ N									0.000	0	0	0.0		0		0	0.000		32	29	2	1	n @ N, K @ i, t @ N, Z @ N, C @ N, S @ N, f @ N, r @ N, m @ N, K @ aI, z @ N, P @ N, K o N, T @ N, l @ N, K @ n, K ua N, c @ N, x @ N, p @ N, K a N, K @ u, k @ N, K @ uaI, K @ ueI, s @ N, K @ y, K @ @r, K @ iE, K @ ua N, K @ io N, K @	75100.6206897
k @ r									0.000	0	0	0.0		0		0	0.000		12	9	2	1	k @ n, k @ ueI, k @ u, k @ N, k @ uaI, k @ @r, k @ iE, k @ iaU, k @ i, k @ r @, k @ r 1, k @	195241.111111
K @ r									0.000	0	0	0.0		0		0	0.000		11	10	0	1	K @ i, K @ aI, K @ n, K @ u, K @ N, K @ uaI, K @ ueI, K @ y, K @ @r, K @ iE, K @	69343.6
k 1									0.000	0	0	0.0		0		0	0.000		18	18	0	0	S 1, k @, k eI, Z 1, k uo, s 1, c 1, k aI, C 1, k aU, k oU, z 1, k ueI, k uaI, k u, k ua, r 1, k a	106752.555556
K 1									0.000	0	0	0.0		0		0	0.000		17	17	0	0	S 1, Z 1, K uaI, s 1, K @, c 1, C 1, K aI, z 1, K u, K aU, K oU, r 1, K a, K ua, K ueI, K uo	92340.4117647
k a									0.000	0	0	0.0		0		0	0.000		30	27	2	1	T a, p a, m a, n a, k @, k eI, k uo, t a, k aI, S a, k aU, k oU, l a, C a, f a, P a, k ueI, k uaI, k u, x a, k ua, z a, K a, Z a, s a, c a, a a, k a n, k a N, a	232165.888889
K a									0.000	0	0	0.0		0		0	0.000		29	26	2	1	T a, p a, m a, n a, t a, K uaI, K @, S a, K aI, l a, C a, f a, K u, K aU, P a, x a, K oU, z a, Z a, s a, c a, K ua, K ueI, a a, k a, K uo, K a n, K a N, a	260136.230769
k aI									0.000	0	0	0.0		0		0	0.000		32	28	3	1	z aI, k @, l aI, k eI, k uo, T aI, t aI, c aI, x aI, K aI, k aU, m aI, k oU, P aI, k ueI, p aI, k uaI, k u, k ua, s aI, n aI, C aI, Z aI, S aI, k a, ioU aI, u aI, aI aI, k aI iaU, i k aI, k aI ueI, aI	86482.7738095
K aI									0.000	0	0	0.0		0		0	0.000		35	27	7	1	z aI, l aI, T aI, K uaI, K @, t aI, c aI, k aI, x aI, m aI, P aI, K u, K aU, p aI, K oU, K a, s aI, n aI, K ua, C aI, Z aI, S aI, K ueI, K uo, ioU aI, u aI, aI aI, K @ aI, K aI ueI, K aI iE, K aI uaI, K u aI, K aI ioU, K aI ua, aI	76910.3809524
k a n									0.000	0	0	0.0		0		0	0.000		42	26	14	2	K a n, t a n, k @ n, p a n, T a n, k ua n, s a n, n a n, Z a n, f a n, k a N, S a n, m a n, l a n, k u n, x a n, P a n, c a n, C a n, z a n, r a n, i a n, y a n, ioU a n, ueI a n, iaU a n, y k a n, k a n y, k uo a n, k a n ioU, @ k a n, k ueI a n, iaU k a n, k @ a n, ueI k a n, yE k a n, k a n @r, k aI a n, k a n u, i k a n, a n, k a	21425.6483516
k a N									0.000	0	0	0.0		0		0	0.000		27	21	4	2	r a N, S a N, p a N, t a N, Z a N, f a N, C a N, k a n, m a N, T a N, k o N, c a N, k ua N, l a N, P a N, z a N, K a N, s a N, x a N, n a N, k @ N, y k a N, k a N ueI, k aU a N, k a N i, a N, k a	22266.9404762
K a n									0.000	0	0	0.0		0		0	0.000		37	26	9	2	t a n, p a n, T a n, s a n, n a n, k a n, Z a n, f a n, S a n, m a n, l a n, x a n, P a n, K @ n, c a n, K u n, C a n, z a n, r a n, K ua n, K a N, i a n, y a n, ioU a n, ueI a n, iaU a n, K a u@ n, K aU a n, K a n u, yE K a n, K a n uo, K a n ia, K a iE n, K oU a n, K a n @r, a n, K a	16111.3547009
K a N									0.000	0	0	0.0		0		0	0.000		27	21	4	2	r a N, S a N, K a n, p a N, t a N, Z a N, f a N, C a N, k a N, m a N, T a N, c a N, K o N, l a N, K ua N, P a N, z a N, s a N, x a N, K @ N, n a N, K a N i, ueI K a N, K a N aI, K a N ueI, K a, a N	28581.2261905
k a r									0.000	0	0	0.0		0		0	0.000		3	2	0	1	k a n, k a N, k a	14147.0
K a r									0.000	0	0	0.0		0		0	0.000		3	2	0	1	K a n, K a N, K a	56256.0
k aU									0.000	0	0	0.0		0		0	0.000		40	27	12	1	x aU, k @, t aU, k eI, k uo, Z aU, k aI, k oU, z aU, l aU, P aU, p aU, S aU, K aU, T aU, C aU, k ueI, m aU, k uaI, k u, c aU, k ua, n aU, r aU, s aU, k a, aU aU, y k aU, ia k aU, k aU y, k aU aU, k aU ia, iaU k aU, k aU ueI, k aU @, u k aU, k aU iaU, ioU k aU, k aU i, aU	46355.1388889
K aU									0.000	0	0	0.0		0		0	0.000		29	26	2	1	x aU, t aU, K uaI, K @, Z aU, K aI, k aU, z aU, l aU, P aU, p aU, K u, S aU, T aU, C aU, m aU, K oU, c aU, K a, n aU, r aU, K ua, s aU, K ueI, K uo, aU aU, i K aU, K aU ia, aU	36165.2307692
k E									0.000	0	0	0.0		0		0	0.000		11	11	0	0	k @, k eI, k uo, k aI, k aU, k oU, k ueI, k uaI, k u, k ua, k a	48434.5454545
K E									0.000	0	0	0.0		0		0	0.000		10	10	0	0	K uaI, K @, K aI, K u, K aU, K oU, K a, K ua, K ueI, K uo	18102.1
k eI									0.000	0	0	0.0		0		0	0.000		23	20	2	1	k @, m eI, k uo, t eI, p eI, S eI, x eI, k aI, k aU, k oU, f eI, l eI, k ueI, n eI, k uaI, P eI, k u, k ua, z eI, k a, k eI y, k eI i, eI	46072.2
K eI									0.000	0	0	0.0		0		0	0.000		22	21	0	1	m eI, k eI, t eI, p eI, K uaI, K @, S eI, x eI, K aI, K u, f eI, K aU, l eI, n eI, P eI, K oU, K a, K ua, z eI, K ueI, K uo, eI	38050.4761905
k E n									0.000	0	0	0.0		0		0	0.000		4	4	0	0	k @ n, k ua n, k a n, k u n	26251.5
K E n									0.000	0	0	0.0		0		0	0.000		4	4	0	0	K a n, K @ n, K u n, K ua n	27384.75
k i@									0.000	0	0	0.0		0		0	0.000		11	11	0	0	k @, k eI, k uo, k aI, k aU, k oU, k ueI, k uaI, k u, k ua, k a	48434.5454545
K i@									0.000	0	0	0.0		0		0	0.000		10	10	0	0	K uaI, K @, K aI, K u, K aU, K oU, K a, K ua, K ueI, K uo	18102.1
k i@ n									0.000	0	0	0.0		0		0	0.000		4	4	0	0	k @ n, k ua n, k a n, k u n	26251.5
k i@ N									0.000	0	0	0.0		0		0	0.000		4	4	0	0	k a N, k o N, k ua N, k @ N	5495.5
K i@ n									0.000	0	0	0.0		0		0	0.000		4	4	0	0	K a n, K @ n, K u n, K ua n	27384.75
K i@ N									0.000	0	0	0.0		0		0	0.000		4	4	0	0	K o N, K ua N, K a N, K @ N	1951.75
k i@ r									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
K i@ r									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
k i									0.000	0	0	0.0		0		0	0.000		41	34	6	1	n i, k @, k eI, k uo, l i, J i, Q i, p i, k aI, t i, k aU, k oU, X i, T i, ueI i, m i, P i, k ueI, k uaI, k u, @r i, i i, k ua, ioU i, u i, a i, ia i, @ i, y i, uaI i, k a, aI i, iaU i, iE i, k u i, k uaI i, k ueI i, k @ i, k aU i, k eI i, i	298896.166667
K i									0.000	0	0	0.0		0		0	0.000		37	33	3	1	n i, l i, K uaI, J i, K @, Q i, p i, t i, K aI, X i, T i, K u, K aU, ueI i, m i, P i, @r i, K oU, i i, K a, ioU i, u i, K ua, a i, ia i, K ueI, @ i, y i, uaI i, aI i, K uo, iaU i, iE i, K @ i, K u i, K uaI i, i	316318.575758
k ia									0.000	0	0	0.0		0		0	0.000		26	24	1	1	k @, k eI, k uo, X ia, J ia, k aI, k aU, k oU, k ueI, k uaI, k u, k ua, ioU ia, Q ia, aI ia, u ia, k a, a ia, i ia, ia ia, iE ia, iaU ia, t ia, yE ia, k aU ia, ia	43623.5833333
K ia									0.000	0	0	0.0		0		0	0.000		26	23	2	1	K uaI, K @, X ia, J ia, K aI, K u, K aU, K oU, K a, K ua, ioU ia, Q ia, aI ia, K ueI, u ia, K uo, a ia, i ia, ia ia, iE ia, iaU ia, t ia, yE ia, K oU ia, K aU ia, ia	29469.6304348
k ia n									0.000	0	0	0.0		0		0	0.000		4	4	0	0	k @ n, k ua n, k a n, k u n	26251.5
k ia N									0.000	0	0	0.0		0		0	0.000		17	14	2	1	X ia N, l ia N, J ia N, i ia N, Q ia N, k a N, k o N, k ua N, n ia N, k @ N, ueI ia N, u ia N, yE ia N, ioU ia N, k aU ia N, k @ ia N, ia N	40013.7857143
K ia n									0.000	0	0	0.0		0		0	0.000		4	4	0	0	K a n, K @ n, K u n, K ua n	27384.75
K ia N									0.000	0	0	0.0		0		0	0.000		16	14	1	1	X ia N, l ia N, J ia N, i ia N, Q ia N, K o N, K ua N, n ia N, K a N, K @ N, ueI ia N, u ia N, yE ia N, ioU ia N, K ueI ia N, ia N	38991.2857143
k ia r									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
K ia r									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
k iaU									0.000	0	0	0.0		0		0	0.000		28	24	3	1	l iaU, k @, k eI, k uo, J iaU, X iaU, k aI, k aU, k oU, T iaU, t iaU, Q iaU, k ueI, k uaI, k u, k ua, m iaU, P iaU, n iaU, p iaU, aI iaU, k a, i iaU, iaU iaU, k aI iaU, k @ iaU, k aU iaU, iaU	356280.708333
K iaU									0.000	0	0	0.0		0		0	0.000		26	23	2	1	l iaU, K uaI, K @, J iaU, X iaU, K aI, T iaU, t iaU, K u, Q iaU, K aU, K oU, m iaU, P iaU, n iaU, K a, p iaU, K ua, K ueI, aI iaU, i iaU, K uo, iaU iaU, K uaI iaU, K ua iaU, iaU	344351.195652
k iE									0.000	0	0	0.0		0		0	0.000		31	27	3	1	k @, k eI, k uo, p iE, X iE, k aI, J iE, k aU, k oU, k ueI, k uaI, k u, k ua, Q iE, T iE, l iE, iE iE, t iE, u iE, m iE, n iE, P iE, k a, aU iE, yE iE, y iE, ueI iE, k uo iE, k @ iE, k u iE, iE	168113.518519
K iE									0.000	0	0	0.0		0		0	0.000		30	26	3	1	p iE, K uaI, K @, X iE, J iE, K aI, K u, K aU, K oU, K a, Q iE, T iE, l iE, iE iE, t iE, K ua, u iE, m iE, n iE, K ueI, P iE, aU iE, K uo, yE iE, y iE, ueI iE, K aI iE, K @ iE, K u iE, iE	155428.987179
k iE n									0.000	0	0	0.0		0		0	0.000		28	23	4	1	Q iE n, t iE n, k @ n, J iE n, T iE n, n iE n, X iE n, p iE n, k ua n, k a n, l iE n, P iE n, m iE n, k u n, y iE n, @r iE n, iaU iE n, i iE n, u iE n, ueI iE n, ioU iE n, @ iE n, aI iE n, k @ iE n, k uo iE n, k u iE n, k ua iE n, iE n	35204.923913
K iE n									0.000	0	0	0.0		0		0	0.000		28	23	4	1	Q iE n, K a n, t iE n, J iE n, T iE n, n iE n, X iE n, p iE n, l iE n, P iE n, m iE n, K @ n, K u n, y iE n, @r iE n, K ua n, iaU iE n, i iE n, u iE n, ueI iE n, ioU iE n, @ iE n, aI iE n, K aU iE n, K @ iE n, K aI iE n, K a iE n, iE n	35618.0108696
k i n									0.000	0	0	0.0		0		0	0.000		23	17	5	1	k @ n, X i n, J i n, k ua n, n i n, k a n, k u n, Q i n, P i n, l i n, m i n, p i n, y i n, ioU i n, ia i n, u i n, ueI i n, k oU i n, k aU i n, k uo i n, k @ i n, k ueI i n, i n	19660.7647059
k i N									0.000	0	0	0.0		0		0	0.000		17	15	1	1	T i N, J i N, X i N, Q i N, p i N, l i N, m i N, t i N, k a N, k o N, P i N, k ua N, n i N, iE i N, k @ N, k uo i N, i N	34072.4
K i n									0.000	0	0	0.0		0		0	0.000		19	17	1	1	K a n, X i n, J i n, n i n, Q i n, K @ n, P i n, K u n, l i n, K ua n, m i n, p i n, y i n, ioU i n, ia i n, u i n, ueI i n, K oU i n, i n	20348.4117647
K i N									0.000	0	0	0.0		0		0	0.000		16	15	0	1	T i N, J i N, X i N, Q i N, p i N, l i N, m i N, t i N, P i N, K o N, K ua N, K a N, n i N, K @ N, iE i N, i N	33100.4
k io n									0.000	0	0	0.0		0		0	0.000		4	4	0	0	k @ n, k ua n, k a n, k u n	26251.5
k io N									0.000	0	0	0.0		0		0	0.000		18	14	3	1	k a N, k o N, k ua N, X io N, ioU io N, Q io N, k @ N, u io N, J io N, i io N, y io N, iaU io N, ua io N, uaI io N, k u io N, k aI io N, k oU io N, io N	55799.4761905
K io n									0.000	0	0	0.0		0		0	0.000		4	4	0	0	K a n, K @ n, K u n, K ua n	27384.75
K io N									0.000	0	0	0.0		0		0	0.000		16	14	1	1	K o N, X io N, K ua N, ioU io N, K a N, Q io N, K @ N, u io N, J io N, i io N, y io N, iaU io N, ua io N, uaI io N, K @ io N, io N	54499.6428571
k ioU									0.000	0	0	0.0		0		0	0.000		30	27	2	1	J ioU, k @, k eI, k uo, k aI, k aU, k oU, Q ioU, l ioU, k ueI, X ioU, k uaI, k u, k ua, t ioU, n ioU, k a, ueI ioU, m ioU, uo ioU, aU ioU, ioU ioU, iE ioU, a ioU, y ioU, i ioU, u ioU, k u ioU, k uo ioU, ioU	369926.814815
K ioU									0.000	0	0	0.0		0		0	0.000		28	26	1	1	J ioU, K uaI, K @, K aI, Q ioU, l ioU, K u, K aU, X ioU, K oU, t ioU, K a, n ioU, K ua, K ueI, ueI ioU, K uo, m ioU, uo ioU, aU ioU, ioU ioU, iE ioU, a ioU, y ioU, i ioU, u ioU, K aI ioU, ioU	357649.230769
k o n									0.000	0	0	0.0		0		0	0.000		5	5	0	0	k @ n, k ua n, k a n, k o N, k u n	22086.6
k o N									0.000	0	0	0.0		0		0	0.000		29	15	14	0	Z o N, c o N, t o N, s o N, n o N, T o N, k a N, z o N, C o N, k ua N, K o N, x o N, l o N, r o N, k @ N, k o N y, i k o N, k o N iE, uaI k o N, k o N u, k o N ioU, k o N i, k o N ueI, u k o N, ueI k o N, yE k o N, k o N yE, iaU k o N, ioU k o N	14393.3619048
K o n									0.000	0	0	0.0		0		0	0.000		5	5	0	0	K a n, K o N, K @ n, K u n, K ua n	22763.4
K o N									0.000	0	0	0.0		0		0	0.000		22	15	7	0	Z o N, c o N, t o N, s o N, n o N, T o N, z o N, C o N, k o N, x o N, K ua N, l o N, r o N, K a N, K @ N, ioU K o N, iaU K o N, K o N ueI, iE K o N, K o N y, ueI K o N, K o N @r	13450.4190476
k oU									0.000	0	0	0.0		0		0	0.000		34	26	7	1	k @, t oU, k eI, k uo, z oU, k aI, S oU, k aU, x oU, T oU, Z oU, k ueI, C oU, k uaI, k u, K oU, l oU, k ua, m oU, r oU, s oU, c oU, f oU, k a, oU oU, P oU, k oU u, ioU k oU, y k oU, u k oU, @ k oU, k oU y, ia k oU, oU	140302.5
K oU									0.000	0	0	0.0		0		0	0.000		33	25	7	1	t oU, z oU, K uaI, K @, S oU, K aI, k oU, x oU, T oU, K u, Z oU, K aU, C oU, l oU, K a, m oU, r oU, s oU, K ua, K ueI, c oU, f oU, K uo, oU oU, P oU, K oU ueI, ueI K oU, K oU ia, K oU u, K oU y, aI K oU, aU K oU, oU	129173.125714
k u									0.000	0	0	0.0		0		0	0.000		54	35	18	1	p u, k @, k eI, k uo, C u, k aI, Z u, k aU, k oU, S u, f u, t u, l u, K u, r u, k ueI, z u, k uaI, T u, k ua, x u, m u, s u, P u, iaU u, i u, n u, c u, iE u, ioU u, k a, u u, ueI u, uaI u, @r u, k u n, k u i, u k u, k uaI u, k oU u, k u @r, k u u, k @ u, i k u, ioU k u, k u ioU, y k u, k u y, ueI k u, k u yE, k u iE, k uo u, @r k u, u	68712.1222222
K u									0.000	0	0	0.0		0		0	0.000		47	34	12	1	p u, K uaI, K @, C u, Z u, K aI, S u, f u, t u, l u, r u, K aU, z u, k u, T u, K oU, x u, K a, m u, s u, P u, iaU u, K ua, i u, n u, c u, K ueI, iE u, ioU u, K uo, u u, ueI u, uaI u, @r u, K u n, K @ u, ua K u, K u ueI, i K u, K ueI u, K oU u, K u aI, ioU K u, K u y, K u i, K u iE, u	58893.4362745
k ua									0.000	0	0	0.0		0		0	0.000		19	16	2	1	k @, k eI, k uo, x ua, k aI, k aU, k oU, Z ua, k ueI, k uaI, k u, S ua, K ua, ua ua, k a, aI ua, k ua n, k ua N, ua	61373.625
K ua									0.000	0	0	0.0		0		0	0.000		22	15	6	1	K uaI, K @, x ua, K aI, K u, K aU, Z ua, K oU, k ua, K a, S ua, ua ua, K ueI, K uo, aI ua, K ua N, K ua n, K ua yE, K ua iaU, ia K ua, K aI ua, ua	30126.4333333
k uaI									0.000	0	0	0.0		0		0	0.000		27	19	7	1	k @, k eI, k uo, K uaI, k aI, k aU, k oU, x uaI, k ueI, k u, k ua, S uaI, i uaI, @ uaI, Z uaI, C uaI, iE uaI, k a, @r uaI, k uaI u, k uaI i, k uo uaI, iaU k uaI, k @ uaI, ioU k uaI, k uaI ueI, uaI	36858.1052632
K uaI									0.000	0	0	0.0		0		0	0.000		27	18	8	1	K @, K aI, K u, K aU, x uaI, k uaI, K oU, S uaI, K a, i uaI, K ua, @ uaI, Z uaI, K ueI, C uaI, iE uaI, K uo, @r uaI, y K uaI, K uaI iaU, i K uaI, K @ uaI, uaI K uaI, K uaI @r, K aI uaI, K uaI i, uaI	12828.5694444
k ua n									0.000	0	0	0.0		0		0	0.000		41	24	15	2	x ua n, k @ n, C ua n, k a n, s ua n, t ua n, Z ua n, k ua N, k u n, l ua n, iE ua n, T ua n, K ua n, z ua n, i ua n, r ua n, n ua n, S ua n, c ua n, u ua n, iaU ua n, ueI ua n, ioU ua n, @r ua n, k ua n y, ioU k ua n, u k ua n, k aU ua n, k ua n ia, i k ua n, k ua n aI, k ua n ioU, k uaI ua n, uaI k ua n, ueI k ua n, k u ua n, ia k ua n, ua k ua n, k ua iE n, ua n, k ua	35877.8916667
k ua N									0.000	0	0	0.0		0		0	0.000		26	15	9	2	k ua n, k a N, Z ua N, C ua N, S ua N, k o N, K ua N, x ua N, i ua N, y ua N, k @ N, u ua N, ioU ua N, ueI ua N, iaU ua N, k uo ua N, yE k ua N, @r k ua N, ueI k ua N, ioU k ua N, k ua N iaU, k @ ua N, k ua N i, k ua N ueI, ua N, k ua	15053.6222222
K ua n									0.000	0	0	0.0		0		0	0.000		33	26	5	2	x ua n, K a n, C ua n, k ua n, s ua n, t ua n, Z ua n, l ua n, K @ n, K ua N, K u n, iE ua n, T ua n, z ua n, i ua n, r ua n, n ua n, S ua n, c ua n, u ua n, iaU ua n, K ua yE, ueI ua n, ioU ua n, K ua iaU, @r ua n, K ua n ueI, K ua n i, K ua n y, K ua n @, y K ua n, ua n, K ua	33405.4230769
K ua N									0.000	0	0	0.0		0		0	0.000		24	17	5	2	Z ua N, C ua N, S ua N, k ua N, K o N, x ua N, K ua n, K a N, i ua N, y ua N, K @ N, K ua yE, u ua N, ioU ua N, K ua iaU, ueI ua N, iaU ua N, K @ ua N, K ua N iE, K ua N u, ioU K ua N, K ua N aU, ua N, K ua	11056.2411765
