Char	Lexicality	Key	PY	Pho	IPA	Tone	Onset	SyStruct	SyLen	PyLen	SegLen	PhoLen	Dom_POS	Freq_Dom_POS	Percent_Dom_POS	Other_POSes	FreqPM	Homophones	HD	PND	Sub_PND	Add_PND	Del_PND	Neighbors	NF	CC	CS	Btw	Close	Eigen
NA	systemicgap	Ju	NA	J u	tɕu	NA	J	CV	1	NA	2	2	NA	0	0	NA	0	NA	NA	38	32	5	1	p u, J ioU, J i, J iaU, C u, J ia, Z u, J iE, S u, J y, f u, t u, l u, K u, r u, z u, k u, T u, x u, m u, J yE, s u, P u, iaU u, i u, n u, c u, iE u, ioU u, u u, ueI u, uaI u, J ia u, J yE u, J ioU u, J iaU u, J y u, u	71510.1875	0.52	NA	NA	NA	NA
NA	systemicgap	JuN	NA	J u N	tɕuŋ	NA	J	CVN	1	NA	3	3	NA	0	0	NA	0	NA	NA	3	3	0	0	J i N, J ia N, J io N	26354.6666667	1	NA	NA	NA	NA
NA	systemicgap	Jua	NA	J ua	tɕua	NA	J	CGV	1	NA	3	2	NA	0	0	NA	0	NA	NA	15	13	1	1	J ioU, J i, x ua, J iaU, J ia, J iE, J y, Z ua, k ua, J yE, S ua, K ua, ua ua, J iaU ua, ua	57432.9230769	0.41	NA	NA	NA	NA
NA	systemicgap	JuaI	NA	J uaI	tɕuaɪ	NA	J	CGVV	1	NA	4	2	NA	0	0	NA	0	NA	NA	19	16	2	1	J ioU, K uaI, J i, J iaU, J ia, J iE, J y, x uaI, k uaI, S uaI, i uaI, J yE, @ uaI, Z uaI, C uaI, iE uaI, J iaU uaI, J y uaI, uaI	41685.625	0.4	NA	NA	NA	NA
NA	systemicgap	JuaN	NA	J ua N	tɕuaŋ	NA	J	CGVN	1	NA	4	3	NA	0	0	NA	0	NA	NA	18	15	2	1	J i N, J ia N, Z ua N, C ua N, S ua N, k ua N, K ua N, x ua N, i ua N, y ua N, J io N, u ua N, ioU ua N, ueI ua N, iaU ua N, J iaU ua N, J yE ua N, ua N	24574.0666667	0.54	NA	NA	NA	NA
NA	systemicgap	JueI	NA	J ueI	tɕueɪ	NA	J	CGVV	1	NA	4	2	NA	0	0	NA	0	NA	NA	35	28	6	1	x ueI, J ioU, t ueI, J i, z ueI, J iaU, J ia, J iE, J y, i ueI, S ueI, s ueI, T ueI, k ueI, Z ueI, J yE, C ueI, r ueI, c ueI, K ueI, u ueI, uaI ueI, ueI ueI, ioU ueI, y ueI, iaU ueI, iE ueI, yE ueI, J iE ueI, J ioU ueI, J i ueI, J iaU ueI, J ia ueI, J yE ueI, ueI	122099.928571	0.47	NA	NA	NA	NA
NA	systemicgap	Jun	NA	J u n	tɕun	NA	J	CVN	1	NA	3	3	NA	0	0	NA	0	NA	NA	17	17	0	0	J iE n, J i n, x u n, t u n, k u n, C u n, l u n, J y n, Z u n, J yE n, c u n, K u n, T u n, S u n, z u n, s u n, r u n	7815.11764706	0.62	NA	NA	NA	NA
NA	systemicgap	Juo	NA	J uo	tɕuo	NA	J	CGV	1	NA	3	2	NA	0	0	NA	0	NA	NA	28	25	2	1	J ioU, S uo, x uo, z uo, k uo, J i, t uo, J iaU, J ia, c uo, J iE, s uo, J y, m uo, l uo, T uo, p uo, P uo, J yE, r uo, n uo, Z uo, C uo, K uo, i uo, J ioU uo, J i uo, uo	1736827.62	0.52	NA	NA	NA	NA
NA	systemicgap	JyEN	NA	J yE N	tɕyɛŋ	NA	J	CGVN	1	NA	4	3	NA	0	0	NA	0	NA	NA	10	8	1	1	J i N, J ia N, J yE n, J yE i, J io N, J yE u, J yE ueI, J yE y, J yE ua N, J yE	13653	0.4	NA	NA	NA	NA
NA	systemicgap	JyN	NA	J y N	tɕyŋ	NA	J	CVN	1	NA	3	3	NA	0	0	NA	0	NA	NA	11	10	0	1	J i N, J ia N, J y n, J y ioU, J y @, J io N, J y y, J y ia, J y uaI, J y u, J y	27091.8	0.56	NA	NA	NA	NA
NA	systemicgap	K1	NA	K 1	kʻɨ	NA	K	CV	1	NA	2	2	NA	0	0	NA	0	NA	NA	17	17	0	0	S 1, Z 1, K uaI, s 1, K @, c 1, C 1, K aI, z 1, K u, K aU, K oU, r 1, K a, K ua, K ueI, K uo	92337.3529412	0.49	NA	NA	NA	NA
NA	systemicgap	KE	NA	K E	kʻɛ	NA	K	CV	1	NA	2	2	NA	0	0	NA	0	NA	NA	10	10	0	0	K uaI, K @, K aI, K u, K aU, K oU, K a, K ua, K ueI, K uo	18099.8	1	NA	NA	NA	NA
NA	systemicgap	KEn	NA	K E n	kʻɛn	NA	K	CVN	1	NA	3	3	NA	0	0	NA	0	NA	NA	4	4	0	0	K a n, K @ n, K u n, K ua n	27382.25	1	NA	NA	NA	NA
NA	systemicgap	Ki	NA	K i	kʻi	NA	K	CV	1	NA	2	2	NA	0	0	NA	0	NA	NA	37	32	4	1	n i, l i, K uaI, J i, K @, Q i, p i, t i, K aI, X i, T i, K u, K aU, ueI i, m i, P i, K oU, i i, K a, ioU i, u i, K ua, a i, ia i, K ueI, @ i, y i, uaI i, aI i, K uo, iaU i, iE i, K @ i, K u i, K uaI i, K oU i, i	311209.625	0.47	NA	NA	NA	NA
NA	systemicgap	Ki@	NA	K i@	kʻiə	NA	K	CGV	1	NA	3	2	NA	0	0	NA	0	NA	NA	10	10	0	0	K uaI, K @, K aI, K u, K aU, K oU, K a, K ua, K ueI, K uo	18099.8	1	NA	NA	NA	NA
NA	systemicgap	Ki@N	NA	K i@ N	kʻiəŋ	NA	K	CGVN	1	NA	4	3	NA	0	0	NA	0	NA	NA	4	4	0	0	K o N, K ua N, K a N, K @ N	1949.5	1	NA	NA	NA	NA
NA	systemicgap	Ki@n	NA	K i@ n	kʻiən	NA	K	CGVN	1	NA	4	3	NA	0	0	NA	0	NA	NA	4	4	0	0	K a n, K @ n, K u n, K ua n	27382.25	1	NA	NA	NA	NA
NA	systemicgap	Ki@r	NA	K i@ r	kʻiəɹ	NA	K	CGVR	1	NA	4	3	NA	0	0	NA	0	NA	NA	3	3	0	0	K ua r, K o r, K a r	18.3333333333	1	NA	NA	NA	NA
NA	systemicgap	KiE	NA	K iE	kʻiɛ	NA	K	CGV	1	NA	3	2	NA	0	0	NA	0	NA	NA	30	26	3	1	p iE, K uaI, K @, X iE, J iE, K aI, K u, K aU, K oU, K a, Q iE, T iE, l iE, iE iE, t iE, K ua, u iE, m iE, n iE, K ueI, P iE, aU iE, K uo, yE iE, y iE, ueI iE, K aI iE, K u iE, K @ iE, iE	155422.602564	0.43	NA	NA	NA	NA
NA	systemicgap	KiEn	NA	K iE n	kʻiɛn	NA	K	CGVN	1	NA	4	3	NA	0	0	NA	0	NA	NA	27	22	4	1	Q iE n, K a n, t iE n, J iE n, T iE n, n iE n, X iE n, p iE n, l iE n, P iE n, m iE n, K @ n, K u n, y iE n, K ua n, iaU iE n, i iE n, u iE n, ueI iE n, ioU iE n, @ iE n, aI iE n, K aU iE n, K @ iE n, K aI iE n, K a iE n, iE n	36594.1590909	0.53	NA	NA	NA	NA
NA	systemicgap	KiN	NA	K i N	kʻiŋ	NA	K	CVN	1	NA	3	3	NA	0	0	NA	0	NA	NA	16	15	0	1	T i N, J i N, X i N, Q i N, p i N, l i N, m i N, t i N, P i N, K o N, K ua N, K a N, n i N, K @ N, iE i N, i N	33089.6666667	0.6	NA	NA	NA	NA
NA	systemicgap	Kia	NA	K ia	kʻia	NA	K	CGV	1	NA	3	2	NA	0	0	NA	0	NA	NA	25	22	2	1	K uaI, K @, X ia, J ia, K aI, K u, K aU, K oU, K a, K ua, ioU ia, Q ia, aI ia, K ueI, u ia, K uo, a ia, i ia, ia ia, iE ia, iaU ia, t ia, K oU ia, K aU ia, ia	30022.4090909	0.42	NA	NA	NA	NA
NA	systemicgap	KiaN	NA	K ia N	kʻiaŋ	NA	K	CGVN	1	NA	4	3	NA	0	0	NA	0	NA	NA	16	14	1	1	X ia N, l ia N, J ia N, i ia N, Q ia N, K o N, K ua N, n ia N, K a N, K @ N, ueI ia N, u ia N, yE ia N, ioU ia N, K ueI ia N, ia N	38981.2857143	0.52	NA	NA	NA	NA
NA	systemicgap	KiaU	NA	K iaU	kʻiaʊ	NA	K	CGVV	1	NA	4	2	NA	0	0	NA	0	NA	NA	26	23	2	1	K uaI, K @, J iaU, X iaU, K aI, T iaU, t iaU, K u, Q iaU, K aU, l iaU, K oU, m iaU, P iaU, n iaU, K a, p iaU, K ua, K ueI, aI iaU, i iaU, K uo, iaU iaU, K uaI iaU, K ua iaU, iaU	303372.23913	0.43	NA	NA	NA	NA
NA	systemicgap	Kian	NA	K ia n	kʻian	NA	K	CGVN	1	NA	4	3	NA	0	0	NA	0	NA	NA	4	4	0	0	K a n, K @ n, K u n, K ua n	27382.25	1	NA	NA	NA	NA
NA	systemicgap	Kiar	NA	K ia r	kʻiaɹ	NA	K	CGVR	1	NA	4	3	NA	0	0	NA	0	NA	NA	6	6	0	0	n ia r, X ia r, K ua r, J ia r, K o r, K a r	57.6666666667	0.4	NA	NA	NA	NA
NA	systemicgap	Kin	NA	K i n	kʻin	NA	K	CVN	1	NA	3	3	NA	0	0	NA	0	NA	NA	18	16	1	1	K a n, X i n, J i n, n i n, Q i n, K @ n, P i n, K u n, l i n, K ua n, m i n, p i n, y i n, ioU i n, ia i n, u i n, K oU i n, i n	21080.4375	0.55	NA	NA	NA	NA
NA	systemicgap	KioN	NA	K io N	kʻioŋ	NA	K	CGVN	1	NA	4	3	NA	0	0	NA	0	NA	NA	16	14	1	1	K o N, X io N, K ua N, ioU io N, K a N, Q io N, K @ N, u io N, J io N, i io N, y io N, iaU io N, ua io N, uaI io N, K @ io N, io N	54492.2857143	0.52	NA	NA	NA	NA
NA	systemicgap	KioU	NA	K ioU	kʻioʊ	NA	K	CGVV	1	NA	4	2	NA	0	0	NA	0	NA	NA	28	26	1	1	J ioU, K uaI, K @, K aI, Q ioU, l ioU, K u, K aU, X ioU, K oU, t ioU, K a, n ioU, K ua, K ueI, ueI ioU, K uo, m ioU, uo ioU, aU ioU, ioU ioU, iE ioU, a ioU, y ioU, i ioU, u ioU, K aI ioU, ioU	357643.961538	0.48	NA	NA	NA	NA
NA	systemicgap	Kion	NA	K io n	kʻion	NA	K	CGVN	1	NA	4	3	NA	0	0	NA	0	NA	NA	4	4	0	0	K a n, K @ n, K u n, K ua n	27382.25	1	NA	NA	NA	NA
NA	systemicgap	Kon	NA	K o n	kʻon	NA	K	CVN	1	NA	3	3	NA	0	0	NA	0	NA	NA	6	6	0	0	K a n, K o N, K @ n, K u n, K ua n, K o r	18969.6666667	0.47	NA	NA	NA	NA
NA	systemicgap	KuN	NA	K u N	kʻuŋ	NA	K	CVN	1	NA	3	3	NA	0	0	NA	0	NA	NA	11	10	0	1	K o N, K ua N, K u n, K a N, K @ N, K u ueI, K u aI, K u y, K u iE, K u i, K u	11452.9	0.49	NA	NA	NA	NA
NA	systemicgap	Ky	NA	K y	kʻy	NA	K	CV	1	NA	2	2	NA	0	0	NA	0	NA	NA	30	26	3	1	Q y, K uaI, K @, K aI, J y, K u, K aU, n y, X y, K oU, K a, ioU y, l y, K ua, uaI y, @ y, iE y, K ueI, ueI y, i y, yE y, K uo, oU y, y y, ia y, u y, K @ y, K oU y, K u y, y	47472.0641026	0.44	NA	NA	NA	NA
NA	systemicgap	KyE	NA	K yE	kʻyɛ	NA	K	CGV	1	NA	3	2	NA	0	0	NA	0	NA	NA	23	21	1	1	K uaI, K @, K aI, Q yE, K u, K aU, X yE, K oU, K a, J yE, K ua, y yE, K ueI, l yE, n yE, u yE, K uo, i yE, ioU yE, ueI yE, iaU yE, K ua yE, yE	30571.5238095	0.44	NA	NA	NA	NA
NA	systemicgap	KyEN	NA	K yE N	kʻyɛŋ	NA	K	CGVN	1	NA	4	3	NA	0	0	NA	0	NA	NA	4	4	0	0	K o N, K ua N, K a N, K @ N	1949.5	1	NA	NA	NA	NA
NA	systemicgap	KyEn	NA	K yE n	kʻyɛn	NA	K	CGVN	1	NA	4	3	NA	0	0	NA	0	NA	NA	17	15	1	1	K a n, Q yE n, X yE n, i yE n, K @ n, J yE n, K u n, K ua n, iaU yE n, oU yE n, ueI yE n, u yE n, uaI yE n, aI yE n, ioU yE n, K @ yE n, yE n	31768.4666667	0.54	NA	NA	NA	NA
NA	systemicgap	KyN	NA	K y N	kʻyŋ	NA	K	CVN	1	NA	3	3	NA	0	0	NA	0	NA	NA	4	4	0	0	K o N, K ua N, K a N, K @ N	1949.5	1	NA	NA	NA	NA
NA	systemicgap	Kyn	NA	K y n	kʻyn	NA	K	CVN	1	NA	3	3	NA	0	0	NA	0	NA	NA	14	12	1	1	K a n, Q y n, J y n, K @ n, X y n, K u n, K ua n, ia y n, @ y n, aU y n, u y n, i y n, K @ y n, y n	12807.6666667	0.48	NA	NA	NA	NA
NA	systemicgap	P@	NA	P @	pʻə	NA	P	CV	1	NA	2	2	NA	0	0	NA	0	NA	NA	30	26	3	1	t @, l @, Z @, k @, n @, K @, C @, x @, P aI, P aU, P i, P a, P eI, S @, r @, T @, P uo, P iaU, s @, P u, z @, c @, P iE, aI @, y @, P oU, P @ N, P @ n, P eI @, @	164391.75641	0.42	NA	NA	NA	NA
NA	systemicgap	P@r	NA	P @ r	pʻəɹ	NA	P	CVR	1	NA	3	3	NA	0	0	NA	0	NA	NA	17	15	1	1	Z @ r, P @ N, P @ n, oU @ r, ioU @ r, y @ r, f @ r, i @ r, k @ r, yE @ r, P iE r, ua @ r, u @ r, aI @ r, ueI @ r, P u @ r, @ r	57073.8666667	0.59	NA	NA	NA	NA
NA	systemicgap	PE	NA	P E	pʻɛ	NA	P	CV	1	NA	2	2	NA	0	0	NA	0	NA	NA	10	10	0	0	P aI, P aU, P i, P a, P eI, P uo, P iaU, P u, P iE, P oU	6425.9	1	NA	NA	NA	NA
NA	systemicgap	PEn	NA	P E n	pʻɛn	NA	P	CVN	1	NA	3	3	NA	0	0	NA	0	NA	NA	4	4	0	0	P iE n, P a n, P i n, P @ n	4931.25	1	NA	NA	NA	NA
NA	systemicgap	Par	NA	P a r	pʻaɹ	NA	P	CVR	1	NA	3	3	NA	0	0	NA	0	NA	NA	9	8	0	1	n a r, P a n, P a N, p a r, P iE r, k a r, t a r, K a r, P a	11308	0.36	NA	NA	NA	NA
NA	systemicgap	Pi@	NA	P i@	pʻiə	NA	P	CGV	1	NA	3	2	NA	0	0	NA	0	NA	NA	10	10	0	0	P aI, P aU, P i, P a, P eI, P uo, P iaU, P u, P iE, P oU	6425.9	1	NA	NA	NA	NA
NA	systemicgap	Pi@N	NA	P i@ N	pʻiəŋ	NA	P	CGVN	1	NA	4	3	NA	0	0	NA	0	NA	NA	3	3	0	0	P @ N, P i N, P a N	3965	1	NA	NA	NA	NA
NA	systemicgap	Pi@n	NA	P i@ n	pʻiən	NA	P	CGVN	1	NA	4	3	NA	0	0	NA	0	NA	NA	4	4	0	0	P iE n, P a n, P i n, P @ n	4931.25	1	NA	NA	NA	NA
NA	systemicgap	Pi@r	NA	P i@ r	pʻiəɹ	NA	P	CGVR	1	NA	4	3	NA	0	0	NA	0	NA	NA	1	1	0	0	P iE r	29	0	NA	NA	NA	NA
NA	systemicgap	Pion	NA	P io n	pʻion	NA	P	CGVN	1	NA	4	3	NA	0	0	NA	0	NA	NA	4	4	0	0	P iE n, P a n, P i n, P @ n	4931.25	1	NA	NA	NA	NA
NA	systemicgap	Pon	NA	P o n	pʻon	NA	P	CVN	1	NA	3	3	NA	0	0	NA	0	NA	NA	4	4	0	0	P iE n, P a n, P i n, P @ n	4931.25	1	NA	NA	NA	NA
NA	systemicgap	PuN	NA	P u N	pʻuŋ	NA	P	CVN	1	NA	3	3	NA	0	0	NA	0	NA	NA	6	5	0	1	P @ N, P i N, P a N, P u ueI, P u i, P u	4493.8	0.4	NA	NA	NA	NA
NA	systemicgap	Py	NA	P y	pʻy	NA	P	CV	1	NA	2	2	NA	0	0	NA	0	NA	NA	29	26	2	1	Q y, J y, P aI, P aU, n y, P i, P a, P eI, X y, P uo, P iaU, ioU y, l y, P u, uaI y, @ y, iE y, ueI y, i y, yE y, P iE, oU y, y y, P oU, ia y, u y, P eI y, P uo y, y	43005.2692308	0.45	NA	NA	NA	NA
NA	systemicgap	PyE	NA	P yE	pʻyɛ	NA	P	CGV	1	NA	3	2	NA	0	0	NA	0	NA	NA	23	21	1	1	P aI, P aU, Q yE, P i, X yE, P a, P eI, P uo, P iaU, J yE, P u, y yE, l yE, n yE, P iE, u yE, i yE, ioU yE, ueI yE, P oU, iaU yE, P eI yE, yE	25043.5238095	0.44	NA	NA	NA	NA
NA	systemicgap	PyEN	NA	P yE N	pʻyɛŋ	NA	P	CGVN	1	NA	4	3	NA	0	0	NA	0	NA	NA	3	3	0	0	P @ N, P i N, P a N	3965	1	NA	NA	NA	NA
NA	systemicgap	PyEn	NA	P yE n	pʻyɛn	NA	P	CGVN	1	NA	4	3	NA	0	0	NA	0	NA	NA	16	15	0	1	Q yE n, P iE n, X yE n, i yE n, P a n, J yE n, P i n, P @ n, iaU yE n, oU yE n, ueI yE n, u yE n, uaI yE n, aI yE n, ioU yE n, yE n	25771.5333333	0.6	NA	NA	NA	NA
NA	systemicgap	PyN	NA	P y N	pʻyŋ	NA	P	CVN	1	NA	3	3	NA	0	0	NA	0	NA	NA	3	3	0	0	P @ N, P i N, P a N	3965	1	NA	NA	NA	NA
NA	systemicgap	Pyn	NA	P y n	pʻyn	NA	P	CVN	1	NA	3	3	NA	0	0	NA	0	NA	NA	13	12	0	1	P iE n, Q y n, P a n, J y n, X y n, P i n, P @ n, ia y n, @ y n, aU y n, u y n, i y n, y n	5318	0.54	NA	NA	NA	NA
NA	systemicgap	Q@	NA	Q @	tɕʻə	NA	Q	CV	1	NA	2	2	NA	0	0	NA	0	NA	NA	25	23	1	1	t @, l @, Z @, k @, Q y, n @, K @, Q i, C @, x @, Q ioU, Q yE, Q iaU, S @, r @, T @, s @, Q iE, z @, c @, Q ia, aI @, y @, Q i @, @	188425.478261	0.53	NA	NA	NA	NA
NA	systemicgap	Q@N	NA	Q @ N	tɕʻəŋ	NA	Q	CVN	1	NA	3	3	NA	0	0	NA	0	NA	NA	21	21	0	0	n @ N, Q i N, t @ N, Z @ N, Q ia N, C @ N, S @ N, f @ N, r @ N, m @ N, z @ N, P @ N, T @ N, l @ N, c @ N, x @ N, p @ N, Q io N, K @ N, k @ N, s @ N	17895.7619048	0.74	NA	NA	NA	NA
NA	systemicgap	Q@n	NA	Q @ n	tɕʻən	NA	Q	CVN	1	NA	3	3	NA	0	0	NA	0	NA	NA	19	18	0	1	x @ n, r @ n, Z @ n, Q iE n, k @ n, m @ n, f @ n, Q yE n, S @ n, p @ n, Q y n, Q i n, K @ n, C @ n, z @ n, P @ n, s @ n, n @ n, @ n	84149.4444444	0.65	NA	NA	NA	NA
NA	systemicgap	Q@r	NA	Q @ r	tɕʻəɹ	NA	Q	CVR	1	NA	3	3	NA	0	0	NA	0	NA	NA	14	12	1	1	Z @ r, oU @ r, ioU @ r, y @ r, f @ r, i @ r, k @ r, yE @ r, ua @ r, u @ r, aI @ r, ueI @ r, Q i @ r, @ r	57050.4166667	0.87	NA	NA	NA	NA
NA	systemicgap	QE	NA	Q E	tɕʻɛ	NA	Q	CV	1	NA	2	2	NA	0	0	NA	0	NA	NA	7	7	0	0	Q y, Q i, Q ioU, Q yE, Q iaU, Q iE, Q ia	36666	1	NA	NA	NA	NA
NA	systemicgap	QEn	NA	Q E n	tɕʻɛn	NA	Q	CVN	1	NA	3	3	NA	0	0	NA	0	NA	NA	4	4	0	0	Q iE n, Q yE n, Q y n, Q i n	31409.5	1	NA	NA	NA	NA
NA	systemicgap	Qa	NA	Q a	tɕʻa	NA	Q	CV	1	NA	2	2	NA	0	0	NA	0	NA	NA	26	25	0	1	T a, p a, m a, n a, Q y, t a, Q i, S a, l a, Q ioU, Q yE, C a, f a, Q iaU, P a, x a, z a, K a, Z a, s a, Q iE, c a, Q ia, a a, k a, a	213861.16	0.59	NA	NA	NA	NA
NA	systemicgap	QaI	NA	Q aI	tɕʻaɪ	NA	Q	CVV	1	NA	3	2	NA	0	0	NA	0	NA	NA	28	26	1	1	z aI, l aI, Q y, T aI, t aI, c aI, Q i, k aI, x aI, K aI, m aI, Q ioU, P aI, Q yE, Q iaU, p aI, Q iE, s aI, n aI, C aI, Z aI, Q ia, S aI, ioU aI, u aI, aI aI, Q ioU aI, aI	82778.5384615	0.56	NA	NA	NA	NA
NA	systemicgap	QaN	NA	Q a N	tɕʻaŋ	NA	Q	CVN	1	NA	3	3	NA	0	0	NA	0	NA	NA	22	21	0	1	r a N, S a N, p a N, Q i N, t a N, Z a N, f a N, C a N, Q ia N, k a N, m a N, T a N, c a N, l a N, P a N, z a N, K a N, Q io N, s a N, x a N, n a N, a N	24415.7619048	0.75	NA	NA	NA	NA
NA	systemicgap	QaU	NA	Q aU	tɕʻaʊ	NA	Q	CVV	1	NA	3	2	NA	0	0	NA	0	NA	NA	26	25	0	1	x aU, Q y, t aU, Z aU, Q i, k aU, z aU, l aU, Q ioU, P aU, Q yE, p aU, S aU, Q iaU, K aU, T aU, C aU, m aU, c aU, n aU, Q iE, r aU, s aU, Q ia, aU aU, aU	40919.8	0.59	NA	NA	NA	NA
NA	systemicgap	Qan	NA	Q a n	tɕʻan	NA	Q	CVN	1	NA	3	3	NA	0	0	NA	0	NA	NA	29	27	1	1	Q iE n, K a n, t a n, p a n, T a n, s a n, n a n, k a n, Q yE n, Z a n, f a n, S a n, m a n, l a n, x a n, Q y n, Q i n, P a n, c a n, C a n, z a n, r a n, i a n, y a n, ioU a n, iaU a n, ueI a n, Q iE a n, a n	27297.4074074	0.7	NA	NA	NA	NA
NA	systemicgap	Qar	NA	Q a r	tɕʻaɹ	NA	Q	CVR	1	NA	3	3	NA	0	0	NA	0	NA	NA	5	5	0	0	n a r, p a r, k a r, t a r, K a r	5048	1	NA	NA	NA	NA
NA	systemicgap	QeI	NA	Q eI	tɕʻeɪ	NA	Q	CVV	1	NA	3	2	NA	0	0	NA	0	NA	NA	19	18	0	1	m eI, Q y, k eI, t eI, p eI, S eI, x eI, Q i, Q ioU, Q yE, f eI, Q iaU, l eI, n eI, P eI, Q iE, z eI, Q ia, eI	48537.7222222	0.51	NA	NA	NA	NA
NA	systemicgap	Qi@	NA	Q i@	tɕʻiə	NA	Q	CGV	1	NA	3	2	NA	0	0	NA	0	NA	NA	7	7	0	0	Q y, Q i, Q ioU, Q yE, Q iaU, Q iE, Q ia	36666	1	NA	NA	NA	NA
NA	systemicgap	Qi@N	NA	Q i@ N	tɕʻiəŋ	NA	Q	CGVN	1	NA	4	3	NA	0	0	NA	0	NA	NA	3	3	0	0	Q i N, Q ia N, Q io N	20376.3333333	1	NA	NA	NA	NA
NA	systemicgap	Qi@n	NA	Q i@ n	tɕʻiən	NA	Q	CGVN	1	NA	4	3	NA	0	0	NA	0	NA	NA	4	4	0	0	Q iE n, Q yE n, Q y n, Q i n	31409.5	1	NA	NA	NA	NA
NA	systemicgap	Qi@r	NA	Q i@ r	tɕʻiəɹ	NA	Q	CGVR	1	NA	4	3	NA	0	0	NA	0	NA	NA	0	0	0	0		0	0	NA	NA	NA	NA
NA	systemicgap	Qion	NA	Q io n	tɕʻion	NA	Q	CGVN	1	NA	4	3	NA	0	0	NA	0	NA	NA	5	5	0	0	Q iE n, Q yE n, Q y n, Q i n, Q io N	25232.2	0.6	NA	NA	NA	NA
NA	systemicgap	QoN	NA	Q o N	tɕʻoŋ	NA	Q	CVN	1	NA	3	3	NA	0	0	NA	0	NA	NA	16	16	0	0	Z o N, c o N, Q i N, Q ia N, t o N, s o N, n o N, T o N, z o N, C o N, k o N, K o N, x o N, l o N, r o N, Q io N	16310.8125	0.68	NA	NA	NA	NA
NA	systemicgap	QoU	NA	Q oU	tɕʻoʊ	NA	Q	CVV	1	NA	3	2	NA	0	0	NA	0	NA	NA	25	24	0	1	t oU, Q y, z oU, Q i, S oU, k oU, x oU, T oU, Q ioU, Q yE, Z oU, Q iaU, C oU, K oU, l oU, m oU, r oU, Q iE, s oU, Q ia, c oU, f oU, oU oU, P oU, oU	133545.625	0.58	NA	NA	NA	NA
NA	systemicgap	Qon	NA	Q o n	tɕʻon	NA	Q	CVN	1	NA	3	3	NA	0	0	NA	0	NA	NA	4	4	0	0	Q iE n, Q yE n, Q y n, Q i n	31409.5	1	NA	NA	NA	NA
NA	systemicgap	Qu	NA	Q u	tɕʻu	NA	Q	CV	1	NA	2	2	NA	0	0	NA	0	NA	NA	34	32	1	1	p u, Q y, C u, Q i, Z u, S u, Q ioU, f u, Q yE, t u, l u, K u, Q iaU, r u, z u, k u, T u, x u, m u, Q iE, s u, P u, iaU u, i u, n u, c u, Q ia, iE u, ioU u, u u, ueI u, uaI u, Q i u, u	63738.75	0.62	NA	NA	NA	NA
NA	systemicgap	QuN	NA	Q u N	tɕʻuŋ	NA	Q	CVN	1	NA	3	3	NA	0	0	NA	0	NA	NA	3	3	0	0	Q i N, Q ia N, Q io N	20376.3333333	1	NA	NA	NA	NA
NA	systemicgap	Qua	NA	Q ua	tɕʻua	NA	Q	CGV	1	NA	3	2	NA	0	0	NA	0	NA	NA	14	13	0	1	Q y, x ua, Q i, Q ioU, Q yE, Q iaU, Z ua, k ua, Q iE, S ua, K ua, ua ua, Q ia, ua	38095	0.46	NA	NA	NA	NA
NA	systemicgap	QuaI	NA	Q uaI	tɕʻuaɪ	NA	Q	CGVV	1	NA	4	2	NA	0	0	NA	0	NA	NA	17	16	0	1	Q y, K uaI, Q i, Q ioU, Q yE, Q iaU, x uaI, k uaI, S uaI, i uaI, Q iE, Q ia, @ uaI, Z uaI, C uaI, iE uaI, uaI	25947.75	0.49	NA	NA	NA	NA
NA	systemicgap	QuaN	NA	Q ua N	tɕʻuaŋ	NA	Q	CGVN	1	NA	4	3	NA	0	0	NA	0	NA	NA	18	15	2	1	Q i N, Q ia N, Z ua N, C ua N, S ua N, k ua N, K ua N, x ua N, i ua N, y ua N, Q io N, u ua N, ioU ua N, ueI ua N, iaU ua N, Q i ua N, Q ioU ua N, ua N	22972.9	0.56	NA	NA	NA	NA
NA	systemicgap	QueI	NA	Q ueI	tɕʻueɪ	NA	Q	CGVV	1	NA	4	2	NA	0	0	NA	0	NA	NA	31	28	2	1	x ueI, Q y, t ueI, z ueI, Q i, Q ioU, i ueI, S ueI, s ueI, Q yE, Q iaU, T ueI, k ueI, Z ueI, Q iE, C ueI, r ueI, c ueI, Q ia, K ueI, u ueI, uaI ueI, ueI ueI, ioU ueI, y ueI, iaU ueI, iE ueI, yE ueI, Q i ueI, Q y ueI, ueI	113237.5	0.55	NA	NA	NA	NA
NA	systemicgap	Qun	NA	Q u n	tɕʻun	NA	Q	CVN	1	NA	3	3	NA	0	0	NA	0	NA	NA	17	17	0	0	Q iE n, Q yE n, x u n, t u n, k u n, C u n, l u n, Q y n, Q i n, Z u n, c u n, K u n, T u n, S u n, z u n, s u n, r u n	9162	0.62	NA	NA	NA	NA
NA	systemicgap	Quo	NA	Q uo	tɕʻuo	NA	Q	CGV	1	NA	3	2	NA	0	0	NA	0	NA	NA	26	25	0	1	S uo, x uo, Q y, z uo, k uo, t uo, Q i, c uo, s uo, Q ioU, Q yE, Q iaU, m uo, l uo, T uo, p uo, P uo, Q iE, r uo, n uo, Z uo, Q ia, C uo, K uo, i uo, uo	1726767.52	0.59	NA	NA	NA	NA
