Char	Lexicality	Key	PY	Pho	IPA	Tone	Onset	SyStruct	SyLen	PyLen	SegLen	PhoLen	Dom_POS	Freq_Dom_POS	Percent_Dom_POS	Other_POSes	FreqPM	Homophones	HD	PND	Sub_PND	Add_PND	Del_PND	Neighbors	NF	CC	CS	Btw	Close	Eigen	PY_T	PY_NoT	IPA_T	IPA_NoT
嫦	added	CaN	chang	C a N	tʂʻaŋ	NA	C	CVN	1	5	3	3	added	0	0	NA	0	娼, 昌, 鲳, 偿, 尝, 常, 肠, 厂, 场, 敞, 唱, 畅	12	44	37	5	2	Xi a N, r a N, S a N, li a N, p a N, Ji a N, t a N, Z a N, f a N, Qi a N, C @ N, u a N, k a N, Zu a N, m a N, Cu a N, T a N, C a U, i a N, C o N, Su a N, c a N, ku a N, l a N, Ku a N, xu a N, P a N, ni a N, z a N, C a n, C a I, K a N, s a N, x a N, n a N, C a i, C a @, i C a N, u C a N, C a N i, y C a N, C a N u, C a, a N	31797.5243243	0.52	NA	NA	NA	NA	NA	NA	NA	NA
嚐	added	CaN	chang	C a N	tʂʻaŋ	NA	C	CVN	1	5	3	3	added	0	0	NA	0	娼, 昌, 鲳, 偿, 尝, 常, 肠, 厂, 场, 敞, 唱, 畅	12	44	37	5	2	Xi a N, r a N, S a N, li a N, p a N, Ji a N, t a N, Z a N, f a N, Qi a N, C @ N, u a N, k a N, Zu a N, m a N, Cu a N, T a N, C a U, i a N, C o N, Su a N, c a N, ku a N, l a N, Ku a N, xu a N, P a N, ni a N, z a N, C a n, C a I, K a N, s a N, x a N, n a N, C a i, C a @, i C a N, u C a N, C a N i, y C a N, C a N u, C a, a N	31797.5243243	0.52	NA	NA	NA	NA	NA	NA	NA	NA
伥	added	CaN	chang	C a N	tʂʻaŋ	NA	C	CVN	1	5	3	3	added	0	0	NA	0	娼, 昌, 鲳, 偿, 尝, 常, 肠, 厂, 场, 敞, 唱, 畅	12	44	37	5	2	Xi a N, r a N, S a N, li a N, p a N, Ji a N, t a N, Z a N, f a N, Qi a N, C @ N, u a N, k a N, Zu a N, m a N, Cu a N, T a N, C a U, i a N, C o N, Su a N, c a N, ku a N, l a N, Ku a N, xu a N, P a N, ni a N, z a N, C a n, C a I, K a N, s a N, x a N, n a N, C a i, C a @, i C a N, u C a N, C a N i, y C a N, C a N u, C a, a N	31797.5243243	0.52	NA	NA	NA	NA	NA	NA	NA	NA
徜	added	CaN	chang	C a N	tʂʻaŋ	NA	C	CVN	1	5	3	3	added	0	0	NA	0	娼, 昌, 鲳, 偿, 尝, 常, 肠, 厂, 场, 敞, 唱, 畅	12	44	37	5	2	Xi a N, r a N, S a N, li a N, p a N, Ji a N, t a N, Z a N, f a N, Qi a N, C @ N, u a N, k a N, Zu a N, m a N, Cu a N, T a N, C a U, i a N, C o N, Su a N, c a N, ku a N, l a N, Ku a N, xu a N, P a N, ni a N, z a N, C a n, C a I, K a N, s a N, x a N, n a N, C a i, C a @, i C a N, u C a N, C a N i, y C a N, C a N u, C a, a N	31797.5243243	0.52	NA	NA	NA	NA	NA	NA	NA	NA
廠	added	CaN	chang	C a N	tʂʻaŋ	NA	C	CVN	1	5	3	3	added	0	0	NA	0	娼, 昌, 鲳, 偿, 尝, 常, 肠, 厂, 场, 敞, 唱, 畅	12	44	37	5	2	Xi a N, r a N, S a N, li a N, p a N, Ji a N, t a N, Z a N, f a N, Qi a N, C @ N, u a N, k a N, Zu a N, m a N, Cu a N, T a N, C a U, i a N, C o N, Su a N, c a N, ku a N, l a N, Ku a N, xu a N, P a N, ni a N, z a N, C a n, C a I, K a N, s a N, x a N, n a N, C a i, C a @, i C a N, u C a N, C a N i, y C a N, C a N u, C a, a N	31797.5243243	0.52	NA	NA	NA	NA	NA	NA	NA	NA
償	added	CaN	chang	C a N	tʂʻaŋ	NA	C	CVN	1	5	3	3	added	0	0	NA	0	娼, 昌, 鲳, 偿, 尝, 常, 肠, 厂, 场, 敞, 唱, 畅	12	44	37	5	2	Xi a N, r a N, S a N, li a N, p a N, Ji a N, t a N, Z a N, f a N, Qi a N, C @ N, u a N, k a N, Zu a N, m a N, Cu a N, T a N, C a U, i a N, C o N, Su a N, c a N, ku a N, l a N, Ku a N, xu a N, P a N, ni a N, z a N, C a n, C a I, K a N, s a N, x a N, n a N, C a i, C a @, i C a N, u C a N, C a N i, y C a N, C a N u, C a, a N	31797.5243243	0.52	NA	NA	NA	NA	NA	NA	NA	NA
猖	added	CaN	chang	C a N	tʂʻaŋ	NA	C	CVN	1	5	3	3	added	0	0	NA	0	娼, 昌, 鲳, 偿, 尝, 常, 肠, 厂, 场, 敞, 唱, 畅	12	44	37	5	2	Xi a N, r a N, S a N, li a N, p a N, Ji a N, t a N, Z a N, f a N, Qi a N, C @ N, u a N, k a N, Zu a N, m a N, Cu a N, T a N, C a U, i a N, C o N, Su a N, c a N, ku a N, l a N, Ku a N, xu a N, P a N, ni a N, z a N, C a n, C a I, K a N, s a N, x a N, n a N, C a i, C a @, i C a N, u C a N, C a N i, y C a N, C a N u, C a, a N	31797.5243243	0.52	NA	NA	NA	NA	NA	NA	NA	NA
怅	added	CaN	chang	C a N	tʂʻaŋ	NA	C	CVN	1	5	3	3	added	0	0	NA	0	娼, 昌, 鲳, 偿, 尝, 常, 肠, 厂, 场, 敞, 唱, 畅	12	44	37	5	2	Xi a N, r a N, S a N, li a N, p a N, Ji a N, t a N, Z a N, f a N, Qi a N, C @ N, u a N, k a N, Zu a N, m a N, Cu a N, T a N, C a U, i a N, C o N, Su a N, c a N, ku a N, l a N, Ku a N, xu a N, P a N, ni a N, z a N, C a n, C a I, K a N, s a N, x a N, n a N, C a i, C a @, i C a N, u C a N, C a N i, y C a N, C a N u, C a, a N	31797.5243243	0.52	NA	NA	NA	NA	NA	NA	NA	NA
倡	added	CaN	chang	C a N	tʂʻaŋ	NA	C	CVN	1	5	3	3	added	0	0	NA	0	娼, 昌, 鲳, 偿, 尝, 常, 肠, 厂, 场, 敞, 唱, 畅	12	44	37	5	2	Xi a N, r a N, S a N, li a N, p a N, Ji a N, t a N, Z a N, f a N, Qi a N, C @ N, u a N, k a N, Zu a N, m a N, Cu a N, T a N, C a U, i a N, C o N, Su a N, c a N, ku a N, l a N, Ku a N, xu a N, P a N, ni a N, z a N, C a n, C a I, K a N, s a N, x a N, n a N, C a i, C a @, i C a N, u C a N, C a N i, y C a N, C a N u, C a, a N	31797.5243243	0.52	NA	NA	NA	NA	NA	NA	NA	NA
仦	added	CaU	chao	C a U	tʂʻaʊ	NA	C	CVV	1	4	3	3	added	0	0	NA	0	抄, 超, 钞, 嘲, 巢, 潮, 吵, 炒	8	36	33	1	2	x a U, i a U, t a U, Z a U, Ji a U, Xi a U, k a U, Ti a U, C a N, z a U, l a U, ti a U, P a U, p a U, S a U, Qi a U, K a U, T a U, li a U, m a U, C o U, c a U, mi a U, Pi a U, ni a U, n a U, pi a U, C a n, r a U, C a I, s a U, C a i, C a @, C a U @, C a, a U	43599.1666667	0.63	NA	NA	NA	NA	NA	NA	NA	NA
觘	added	CaU	chao	C a U	tʂʻaʊ	NA	C	CVV	1	4	3	3	added	0	0	NA	0	抄, 超, 钞, 嘲, 巢, 潮, 吵, 炒	8	36	33	1	2	x a U, i a U, t a U, Z a U, Ji a U, Xi a U, k a U, Ti a U, C a N, z a U, l a U, ti a U, P a U, p a U, S a U, Qi a U, K a U, T a U, li a U, m a U, C o U, c a U, mi a U, Pi a U, ni a U, n a U, pi a U, C a n, r a U, C a I, s a U, C a i, C a @, C a U @, C a, a U	43599.1666667	0.63	NA	NA	NA	NA	NA	NA	NA	NA
耖	added	CaU	chao	C a U	tʂʻaʊ	NA	C	CVV	1	4	3	3	added	0	0	NA	0	抄, 超, 钞, 嘲, 巢, 潮, 吵, 炒	8	36	33	1	2	x a U, i a U, t a U, Z a U, Ji a U, Xi a U, k a U, Ti a U, C a N, z a U, l a U, ti a U, P a U, p a U, S a U, Qi a U, K a U, T a U, li a U, m a U, C o U, c a U, mi a U, Pi a U, ni a U, n a U, pi a U, C a n, r a U, C a I, s a U, C a i, C a @, C a U @, C a, a U	43599.1666667	0.63	NA	NA	NA	NA	NA	NA	NA	NA
鈔	added	CaU	chao	C a U	tʂʻaʊ	NA	C	CVV	1	4	3	3	added	0	0	NA	0	抄, 超, 钞, 嘲, 巢, 潮, 吵, 炒	8	36	33	1	2	x a U, i a U, t a U, Z a U, Ji a U, Xi a U, k a U, Ti a U, C a N, z a U, l a U, ti a U, P a U, p a U, S a U, Qi a U, K a U, T a U, li a U, m a U, C o U, c a U, mi a U, Pi a U, ni a U, n a U, pi a U, C a n, r a U, C a I, s a U, C a i, C a @, C a U @, C a, a U	43599.1666667	0.63	NA	NA	NA	NA	NA	NA	NA	NA
潺	added	Can	chan	C a n	tʂʻan	NA	C	CVN	1	4	3	3	added	0	0	NA	0	搀, 孱, 禅, 缠, 蝉, 蟾, 谗, 馋, 产, 谄, 铲, 阐	12	48	41	5	2	xu a n, K a n, t a n, u a n, p a n, Cu a n, C a N, T a n, ku a n, s a n, n a n, k a n, Z a n, su a n, f a n, tu a n, S a n, m a n, C a U, Zu a n, l a n, C u n, x a n, lu a n, P a n, c a n, C @ n, z a n, r a n, Tu a n, Ku a n, C a I, zu a n, ru a n, nu a n, Su a n, i a n, cu a n, C a i, y a n, C a @, i C a n, C a n u, C a a n, C a n a, u C a n, C a, a n	27042.1439024	0.55	NA	NA	NA	NA	NA	NA	NA	NA
忏	added	Can	chan	C a n	tʂʻan	NA	C	CVN	1	4	3	3	added	0	0	NA	0	搀, 孱, 禅, 缠, 蝉, 蟾, 谗, 馋, 产, 谄, 铲, 阐	12	48	41	5	2	xu a n, K a n, t a n, u a n, p a n, Cu a n, C a N, T a n, ku a n, s a n, n a n, k a n, Z a n, su a n, f a n, tu a n, S a n, m a n, C a U, Zu a n, l a n, C u n, x a n, lu a n, P a n, c a n, C @ n, z a n, r a n, Tu a n, Ku a n, C a I, zu a n, ru a n, nu a n, Su a n, i a n, cu a n, C a i, y a n, C a @, i C a n, C a n u, C a a n, C a n a, u C a n, C a, a n	27042.1439024	0.55	NA	NA	NA	NA	NA	NA	NA	NA
儃	added	Can	chan	C a n	tʂʻan	NA	C	CVN	1	4	3	3	added	0	0	NA	0	搀, 孱, 禅, 缠, 蝉, 蟾, 谗, 馋, 产, 谄, 铲, 阐	12	48	41	5	2	xu a n, K a n, t a n, u a n, p a n, Cu a n, C a N, T a n, ku a n, s a n, n a n, k a n, Z a n, su a n, f a n, tu a n, S a n, m a n, C a U, Zu a n, l a n, C u n, x a n, lu a n, P a n, c a n, C @ n, z a n, r a n, Tu a n, Ku a n, C a I, zu a n, ru a n, nu a n, Su a n, i a n, cu a n, C a i, y a n, C a @, i C a n, C a n u, C a a n, C a n a, u C a n, C a, a n	27042.1439024	0.55	NA	NA	NA	NA	NA	NA	NA	NA
忡	added	CoN	chong	C o N	tʂʻoŋ	NA	C	CVN	1	5	3	3	added	0	0	NA	0	充, 冲, 憧, 崇, 重, 宠, 铳	7	21	19	2	0	Z o N, i o N, c o N, C a N, t o N, C @ N, s o N, n o N, T o N, z o N, C o U, k o N, K o N, x o N, Xi o N, l o N, r o N, Qi o N, Ji o N, C o N u, C o N y	15969.1842105	0.58	NA	NA	NA	NA	NA	NA	NA	NA
惆	added	CoU	chou	C o U	tʂʻoʊ	NA	C	CVV	1	4	3	3	added	0	0	NA	0	抽, 瘳, 仇, 愁, 稠, 筹, 绸, 酬, 丑, 瞅, 臭	11	29	25	3	1	i o U, Ji o U, t o U, z o U, S o U, k o U, x o U, T o U, Qi o U, li o U, Z o U, C a U, C o N, Xi o U, K o U, l o U, ti o U, ni o U, m o U, r o U, s o U, c o U, f o U, mi o U, P o U, C o U @, @ C o U, i C o U, o U	150071.693333	0.68	NA	NA	NA	NA	NA	NA	NA	NA
畴	added	CoU	chou	C o U	tʂʻoʊ	NA	C	CVV	1	4	3	3	added	0	0	NA	0	抽, 瘳, 仇, 愁, 稠, 筹, 绸, 酬, 丑, 瞅, 臭	11	29	25	3	1	i o U, Ji o U, t o U, z o U, S o U, k o U, x o U, T o U, Qi o U, li o U, Z o U, C a U, C o N, Xi o U, K o U, l o U, ti o U, ni o U, m o U, r o U, s o U, c o U, f o U, mi o U, P o U, C o U @, @ C o U, i C o U, o U	150071.693333	0.68	NA	NA	NA	NA	NA	NA	NA	NA
籌	added	CoU	chou	C o U	tʂʻoʊ	NA	C	CVV	1	4	3	3	added	0	0	NA	0	抽, 瘳, 仇, 愁, 稠, 筹, 绸, 酬, 丑, 瞅, 臭	11	29	25	3	1	i o U, Ji o U, t o U, z o U, S o U, k o U, x o U, T o U, Qi o U, li o U, Z o U, C a U, C o N, Xi o U, K o U, l o U, ti o U, ni o U, m o U, r o U, s o U, c o U, f o U, mi o U, P o U, C o U @, @ C o U, i C o U, o U	150071.693333	0.68	NA	NA	NA	NA	NA	NA	NA	NA
憷	added	Cu	chu	C u	tʂʻu	NA	C	CV	1	3	2	2	added	0	0	NA	0	出, 初, 岀, 樗, 储, 厨, 橱, 锄, 除, 雏, 杵, 楚, 础, 处, 怵, 畜, 触	17	29	22	6	1	p u, Z u, C 1, C @, S u, f u, C a, t u, l u, K u, r u, z u, k u, T u, x u, m u, s u, P u, i u, n u, c u, u u, C u n, C u y, i C u, u C u, C u i, C u @, u	70303.9090909	0.5	NA	NA	NA	NA	NA	NA	NA	NA
蜍	added	Cu	chu	C u	tʂʻu	NA	C	CV	1	3	2	2	added	0	0	NA	0	出, 初, 岀, 樗, 储, 厨, 橱, 锄, 除, 雏, 杵, 楚, 础, 处, 怵, 畜, 触	17	29	22	6	1	p u, Z u, C 1, C @, S u, f u, C a, t u, l u, K u, r u, z u, k u, T u, x u, m u, s u, P u, i u, n u, c u, u u, C u n, C u y, i C u, u C u, C u i, C u @, u	70303.9090909	0.5	NA	NA	NA	NA	NA	NA	NA	NA
雛	added	Cu	chu	C u	tʂʻu	NA	C	CV	1	3	2	2	added	0	0	NA	0	出, 初, 岀, 樗, 储, 厨, 橱, 锄, 除, 雏, 杵, 楚, 础, 处, 怵, 畜, 触	17	29	22	6	1	p u, Z u, C 1, C @, S u, f u, C a, t u, l u, K u, r u, z u, k u, T u, x u, m u, s u, P u, i u, n u, c u, u u, C u n, C u y, i C u, u C u, C u i, C u @, u	70303.9090909	0.5	NA	NA	NA	NA	NA	NA	NA	NA
搐	added	Cu	chu	C u	tʂʻu	NA	C	CV	1	3	2	2	added	0	0	NA	0	出, 初, 岀, 樗, 储, 厨, 橱, 锄, 除, 雏, 杵, 楚, 础, 处, 怵, 畜, 触	17	29	22	6	1	p u, Z u, C 1, C @, S u, f u, C a, t u, l u, K u, r u, z u, k u, T u, x u, m u, s u, P u, i u, n u, c u, u u, C u n, C u y, i C u, u C u, C u i, C u @, u	70303.9090909	0.5	NA	NA	NA	NA	NA	NA	NA	NA
齣	added	Cu	chu	C u	tʂʻu	NA	C	CV	1	3	2	2	added	0	0	NA	0	出, 初, 岀, 樗, 储, 厨, 橱, 锄, 除, 雏, 杵, 楚, 础, 处, 怵, 畜, 触	17	29	22	6	1	p u, Z u, C 1, C @, S u, f u, C a, t u, l u, K u, r u, z u, k u, T u, x u, m u, s u, P u, i u, n u, c u, u u, C u n, C u y, i C u, u C u, C u i, C u @, u	70303.9090909	0.5	NA	NA	NA	NA	NA	NA	NA	NA
刍	added	Cu	chu	C u	tʂʻu	NA	C	CV	1	3	2	2	added	0	0	NA	0	出, 初, 岀, 樗, 储, 厨, 橱, 锄, 除, 雏, 杵, 楚, 础, 处, 怵, 畜, 触	17	29	22	6	1	p u, Z u, C 1, C @, S u, f u, C a, t u, l u, K u, r u, z u, k u, T u, x u, m u, s u, P u, i u, n u, c u, u u, C u n, C u y, i C u, u C u, C u i, C u @, u	70303.9090909	0.5	NA	NA	NA	NA	NA	NA	NA	NA
廚	added	Cu	chu	C u	tʂʻu	NA	C	CV	1	3	2	2	added	0	0	NA	0	出, 初, 岀, 樗, 储, 厨, 橱, 锄, 除, 雏, 杵, 楚, 础, 处, 怵, 畜, 触	17	29	22	6	1	p u, Z u, C 1, C @, S u, f u, C a, t u, l u, K u, r u, z u, k u, T u, x u, m u, s u, P u, i u, n u, c u, u u, C u n, C u y, i C u, u C u, C u i, C u @, u	70303.9090909	0.5	NA	NA	NA	NA	NA	NA	NA	NA
矗	added	Cu	chu	C u	tʂʻu	NA	C	CV	1	3	2	2	added	0	0	NA	0	出, 初, 岀, 樗, 储, 厨, 橱, 锄, 除, 雏, 杵, 楚, 础, 处, 怵, 畜, 触	17	29	22	6	1	p u, Z u, C 1, C @, S u, f u, C a, t u, l u, K u, r u, z u, k u, T u, x u, m u, s u, P u, i u, n u, c u, u u, C u n, C u y, i C u, u C u, C u i, C u @, u	70303.9090909	0.5	NA	NA	NA	NA	NA	NA	NA	NA
躇	added	Cu	chu	C u	tʂʻu	NA	C	CV	1	3	2	2	added	0	0	NA	0	出, 初, 岀, 樗, 储, 厨, 橱, 锄, 除, 雏, 杵, 楚, 础, 处, 怵, 畜, 触	17	29	22	6	1	p u, Z u, C 1, C @, S u, f u, C a, t u, l u, K u, r u, z u, k u, T u, x u, m u, s u, P u, i u, n u, c u, u u, C u n, C u y, i C u, u C u, C u i, C u @, u	70303.9090909	0.5	NA	NA	NA	NA	NA	NA	NA	NA
绌	added	Cu	chu	C u	tʂʻu	NA	C	CV	1	3	2	2	added	0	0	NA	0	出, 初, 岀, 樗, 储, 厨, 橱, 锄, 除, 雏, 杵, 楚, 础, 处, 怵, 畜, 触	17	29	22	6	1	p u, Z u, C 1, C @, S u, f u, C a, t u, l u, K u, r u, z u, k u, T u, x u, m u, s u, P u, i u, n u, c u, u u, C u n, C u y, i C u, u C u, C u i, C u @, u	70303.9090909	0.5	NA	NA	NA	NA	NA	NA	NA	NA
觸	added	Cu	chu	C u	tʂʻu	NA	C	CV	1	3	2	2	added	0	0	NA	0	出, 初, 岀, 樗, 储, 厨, 橱, 锄, 除, 雏, 杵, 楚, 础, 处, 怵, 畜, 触	17	29	22	6	1	p u, Z u, C 1, C @, S u, f u, C a, t u, l u, K u, r u, z u, k u, T u, x u, m u, s u, P u, i u, n u, c u, u u, C u n, C u y, i C u, u C u, C u i, C u @, u	70303.9090909	0.5	NA	NA	NA	NA	NA	NA	NA	NA
黜	added	Cu	chu	C u	tʂʻu	NA	C	CV	1	3	2	2	added	0	0	NA	0	出, 初, 岀, 樗, 储, 厨, 橱, 锄, 除, 雏, 杵, 楚, 础, 处, 怵, 畜, 触	17	29	22	6	1	p u, Z u, C 1, C @, S u, f u, C a, t u, l u, K u, r u, z u, k u, T u, x u, m u, s u, P u, i u, n u, c u, u u, C u n, C u y, i C u, u C u, C u i, C u @, u	70303.9090909	0.5	NA	NA	NA	NA	NA	NA	NA	NA
欻	added	Cua	chua	Cu a	tʂʻua	NA	C	CGV	1	4	3	2	added	0	0	NA	0	NA	NA	34	30	3	1	T a, p a, m a, n a, t a, Xi a, xu a, Ji a, S a, l a, i a, C a, u a, f a, Zu a, P a, x a, ku a, z a, K a, Z a, s a, Su a, c a, Ku a, Qi a, Cu o, a a, k a, ti a, Cu a n, Cu a N, Cu a I, a	208722.266667	0.78	NA	NA	NA	NA	NA	NA	NA	NA
䵵	added	Cua	chua	Cu a	tʂʻua	NA	C	CGV	1	4	3	2	added	0	0	NA	0	NA	NA	34	30	3	1	T a, p a, m a, n a, t a, Xi a, xu a, Ji a, S a, l a, i a, C a, u a, f a, Zu a, P a, x a, ku a, z a, K a, Z a, s a, Su a, c a, Ku a, Qi a, Cu o, a a, k a, ti a, Cu a n, Cu a N, Cu a I, a	208722.266667	0.78	NA	NA	NA	NA	NA	NA	NA	NA
䫄	added	Cua	chua	Cu a	tʂʻua	NA	C	CGV	1	4	3	2	added	0	0	NA	0	NA	NA	34	30	3	1	T a, p a, m a, n a, t a, Xi a, xu a, Ji a, S a, l a, i a, C a, u a, f a, Zu a, P a, x a, ku a, z a, K a, Z a, s a, Su a, c a, Ku a, Qi a, Cu o, a a, k a, ti a, Cu a n, Cu a N, Cu a I, a	208722.266667	0.78	NA	NA	NA	NA	NA	NA	NA	NA
𡥘	added	Cua	chua	Cu a	tʂʻua	NA	C	CGV	1	4	3	2	added	0	0	NA	0	NA	NA	34	30	3	1	T a, p a, m a, n a, t a, Xi a, xu a, Ji a, S a, l a, i a, C a, u a, f a, Zu a, P a, x a, ku a, z a, K a, Z a, s a, Su a, c a, Ku a, Qi a, Cu o, a a, k a, ti a, Cu a n, Cu a N, Cu a I, a	208722.266667	0.78	NA	NA	NA	NA	NA	NA	NA	NA
膗	added	CuaI	chuai	Cu a I	tʂʻuaɪ	NA	C	CGVV	1	5	4	3	added	0	0	NA	0	揣, 嘬, 踹	3	26	25	0	1	z a I, l a I, T a I, Ku a I, t a I, c a I, k a I, x a I, K a I, m a I, Cu a n, P a I, xu a I, Cu a N, p a I, ku a I, u a I, Su a I, s a I, Cu e I, n a I, C a I, Z a I, S a I, Zu a I, a I	79098.08	0.78	NA	NA	NA	NA	NA	NA	NA	NA
㪓	added	CuaI	chuai	Cu a I	tʂʻuaɪ	NA	C	CGVV	1	5	4	3	added	0	0	NA	0	揣, 嘬, 踹	3	26	25	0	1	z a I, l a I, T a I, Ku a I, t a I, c a I, k a I, x a I, K a I, m a I, Cu a n, P a I, xu a I, Cu a N, p a I, ku a I, u a I, Su a I, s a I, Cu e I, n a I, C a I, Z a I, S a I, Zu a I, a I	79098.08	0.78	NA	NA	NA	NA	NA	NA	NA	NA
搋	added	CuaI	chuai	Cu a I	tʂʻuaɪ	NA	C	CGVV	1	5	4	3	added	0	0	NA	0	揣, 嘬, 踹	3	26	25	0	1	z a I, l a I, T a I, Ku a I, t a I, c a I, k a I, x a I, K a I, m a I, Cu a n, P a I, xu a I, Cu a N, p a I, ku a I, u a I, Su a I, s a I, Cu e I, n a I, C a I, Z a I, S a I, Zu a I, a I	79098.08	0.78	NA	NA	NA	NA	NA	NA	NA	NA
怆	added	CuaN	chuang	Cu a N	tʂʻuaŋ	NA	C	CGVN	1	6	4	3	added	0	0	NA	0	疮, 窗, 幢, 床, 闯, 创	6	34	32	1	1	Xi a N, r a N, S a N, li a N, p a N, Ji a N, t a N, Z a N, f a N, Cu a n, C a N, Qi a N, u a N, k a N, Zu a N, m a N, T a N, i a N, Su a N, c a N, ku a N, l a N, Ku a N, xu a N, P a N, ni a N, z a N, K a N, s a N, x a N, Cu a I, n a N, Cu a N i, a N	29671.21875	0.83	NA	NA	NA	NA	NA	NA	NA	NA
惙	added	CueI	chui	Cu e I	tʂʻueɪ	NA	C	CGVV	1	4	4	3	added	0	0	NA	0	吹, 炊, 垂, 捶, 棰, 槌, 锤, 陲	8	25	24	0	1	xu e I, m e I, tu e I, k e I, t e I, u e I, p e I, zu e I, S e I, x e I, Su e I, su e I, f e I, l e I, Tu e I, ku e I, n e I, P e I, Zu e I, ru e I, cu e I, z e I, Ku e I, Cu a I, e I	52539.1666667	0.92	NA	NA	NA	NA	NA	NA	NA	NA
鹑	added	Cun	chun	C u n	tʂʻun	NA	C	CVN	1	4	3	3	added	0	0	NA	0	春, 椿, 唇, 淳, 纯, 醇, 蠢	7	24	17	6	1	x u n, t u n, k u n, l u n, Z u n, C u y, c u n, K u n, C @ n, C a n, T u n, S u n, z u n, s u n, r u n, C u i, C u @, y C u n, C u n y, C u n a, C u n i, i C u n, C u n u, C u	54082.4607843	0.3	NA	NA	NA	NA	NA	NA	NA	NA
龊	added	Cuo	chuo	Cu o	tʂʻuo	NA	C	CGV	1	4	3	2	added	0	0	NA	0	戳, 啜, 绰, 辍	4	15	15	0	0	u o, Su o, xu o, ku o, tu o, cu o, su o, mu o, lu o, Tu o, pu o, Pu o, ru o, nu o, Ku o	156915.666667	1	NA	NA	NA	NA	NA	NA	NA	NA
跻	added	Ji	ji	J i	tɕi	NA	J	CV	1	2	2	2	added	0	0	NA	0	叽, 基, 姬, 屐, 机, 激, 玑, 畸, 畿, 矶, 积, 稽, 箕, 绩, 羁, 肌, 讥, 迹, 饥, 鳮, 鸡, 齑, 亟, 击, 即, 及, 吉, 唧, 嫉, 寂, 岌, 急, 极, 棘, 汲, 疾, 笈, 籍, 级, 辑, 集, 几, 嵴, 己, 戟, 挤, 脊, 伎, 冀, 剂, 妓, 季, 寄, 忌, 悸, 技, 既, 暨, 济, 祭, 纪, 继, 茍, 荠, 蓟, 觊, 计, 记, 际, 骥, 髻	71	26	15	10	1	n i, l i, Q i, p i, t i, J y, X i, T i, m i, P i, i i, u i, a i, @ i, y i, J i N, J i n, i J i, J i i, J i y, y J i, J i @, J i r, u J i, @ J i, i	349014.533333	0.41	NA	NA	NA	NA	NA	NA	NA	NA
犄	added	Ji	ji	J i	tɕi	NA	J	CV	1	2	2	2	added	0	0	NA	0	叽, 基, 姬, 屐, 机, 激, 玑, 畸, 畿, 矶, 积, 稽, 箕, 绩, 羁, 肌, 讥, 迹, 饥, 鳮, 鸡, 齑, 亟, 击, 即, 及, 吉, 唧, 嫉, 寂, 岌, 急, 极, 棘, 汲, 疾, 笈, 籍, 级, 辑, 集, 几, 嵴, 己, 戟, 挤, 脊, 伎, 冀, 剂, 妓, 季, 寄, 忌, 悸, 技, 既, 暨, 济, 祭, 纪, 继, 茍, 荠, 蓟, 觊, 计, 记, 际, 骥, 髻	71	26	15	10	1	n i, l i, Q i, p i, t i, J y, X i, T i, m i, P i, i i, u i, a i, @ i, y i, J i N, J i n, i J i, J i i, J i y, y J i, J i @, J i r, u J i, @ J i, i	349014.533333	0.41	NA	NA	NA	NA	NA	NA	NA	NA
瘠	added	Ji	ji	J i	tɕi	NA	J	CV	1	2	2	2	added	0	0	NA	0	叽, 基, 姬, 屐, 机, 激, 玑, 畸, 畿, 矶, 积, 稽, 箕, 绩, 羁, 肌, 讥, 迹, 饥, 鳮, 鸡, 齑, 亟, 击, 即, 及, 吉, 唧, 嫉, 寂, 岌, 急, 极, 棘, 汲, 疾, 笈, 籍, 级, 辑, 集, 几, 嵴, 己, 戟, 挤, 脊, 伎, 冀, 剂, 妓, 季, 寄, 忌, 悸, 技, 既, 暨, 济, 祭, 纪, 继, 茍, 荠, 蓟, 觊, 计, 记, 际, 骥, 髻	71	26	15	10	1	n i, l i, Q i, p i, t i, J y, X i, T i, m i, P i, i i, u i, a i, @ i, y i, J i N, J i n, i J i, J i i, J i y, y J i, J i @, J i r, u J i, @ J i, i	349014.533333	0.41	NA	NA	NA	NA	NA	NA	NA	NA
緝	added	Ji	ji	J i	tɕi	NA	J	CV	1	2	2	2	added	0	0	NA	0	叽, 基, 姬, 屐, 机, 激, 玑, 畸, 畿, 矶, 积, 稽, 箕, 绩, 羁, 肌, 讥, 迹, 饥, 鳮, 鸡, 齑, 亟, 击, 即, 及, 吉, 唧, 嫉, 寂, 岌, 急, 极, 棘, 汲, 疾, 笈, 籍, 级, 辑, 集, 几, 嵴, 己, 戟, 挤, 脊, 伎, 冀, 剂, 妓, 季, 寄, 忌, 悸, 技, 既, 暨, 济, 祭, 纪, 继, 茍, 荠, 蓟, 觊, 计, 记, 际, 骥, 髻	71	26	15	10	1	n i, l i, Q i, p i, t i, J y, X i, T i, m i, P i, i i, u i, a i, @ i, y i, J i N, J i n, i J i, J i i, J i y, y J i, J i @, J i r, u J i, @ J i, i	349014.533333	0.41	NA	NA	NA	NA	NA	NA	NA	NA
