Char	Lexicality	Key	PY	Pho	IPA	Tone	Initial	SyStruct	SyLen	PyLen	SegLen	PhoLen	Dom_POS	Freq_Dom_POS	Percent_Dom_POS	Other_POSes	FreqDowls	FreqDL	Homophones	HD	PND	Sub_PND	Add_PND	Del_PND	Neighbors	NF	CC	CS	Btw	Close	Eigen
曙	added	Su	shu	Su	ʂu	NA	S	CV	1	3	2	1	added	0	0		0	0	书, 姝, 婌, 抒, 枢, 梳, 殊, 疏, 纾, 舒, 蔬, 输, 叔, 孰, 淑, 熟, 赎, 属, 数, 暑, 糬, 署, 薯, 蜀, 黍, 鼠, 倏, 庶, 恕, 术, 束, 树, 沭, 漱, 竖, 述	36	254	0	254	0	an Su, c! Su, C@n Su, C@N Su, can Su, caN Su, Can Su, CaN Su, coN Su, CoN Su, coU Su, Cuan Su, Cun Su, f@n Su, f@N Su, fa Su, fu Su, i Su, ia Su, iaN Su, iaU Su, iEn Su, in Su, Ji Su, Jia Su, JiaN Su, JiaU Su, JiE Su, JiEn Su, Jin Su, JiN Su, JioU Su, Jy Su, JyEn Su, Jyn Su, k@ Su, kaI Su, kan Su, koN Su, KoU Su, ku Su, Ku Su, kuan Su, kuaN Su, Kuan Su, kueI Su, kuo Su, laU Su, li Su, liEn Su, lioU Su, lun Su, ma Su, meI Su, mi Su, miaU Su, miE Su, mu Su, muo Su, niEn Su, oU Su, p@n Su, Pa Su, pan Su, paU Su, peI Su, pi Su, piaU Su, PiaU Su, piE Su, piEn Su, PiEn Su, Pin Su, PiN Su, pu Su, puo Su, Qi Su, QiaN Su, QiEn Su, Qin Su, QiN Su, QyEn Su, r@n Su, raU Su, roN Su, roU Su, ru Su, S! Su, S@n Su, S@N Su, SaN Su, SaU Su, soN Su, SoU Su, Su @, Su c!, Su Ca, Su caI, Su CaN, Su coN, Su Cu, Su fa, Su faN, Su fu, Su i, Su iaN, Su iaU, Su iE, Su in, Su iN, Su ioU, Su Ji, Su Jia, Su Jin, Su Jy, Su JyEn, Su k@n, Su kan, Su Kan, Su kaU, Su keI, Su KoU, Su Ku, Su kuan, Su kuaN, Su kueI, Su KueI, Su lan, Su li, Su liaN, Su liE, Su lin, Su loU, Su lun, Su luo, Su ma, Su meI, Su mi, Su miaU, Su miEn, Su min, Su miN, Su mu, Su nioU, Su ny, Su p@n, Su paI, Su paU, Su peI, Su Pi, Su piaU, Su PiN, Su Qi, Su QiEn, Su Qin, Su QiN, Su r!, Su roN, Su ru, Su s!, Su S!, Su S@n, Su S@N, Su san, Su SaN, Su SaU, Su soN, su Su, Su Su, Su SueI, Su Suo, Su tan, Su Tan, Su taU, Su ti, Su TiaU, Su tiEn, Su ToN, Su ToU, Su u, Su ua, Su uan, Su ueI, Su Xi, Su Xia, Su XiE, Su Xin, Su XiN, Su xu, Su xuan, Su xueI, Su XyE, Su y, Su yEn, Su z!, Su Z!, Su Z@, Su Zan, Su ZaN, Su zu, Su ZuaN, Su zueI, Su Zuo, suan Su, sueI Su, suo Su, T@ Su, ta Su, taI Su, tan Su, taU Su, TaU Su, TiaU Su, tiEn Su, TiEn Su, tu Su, Tu Su, tueI Su, Tun Su, tuo Su, u Su, u@n Su, ueI Su, x@N Su, xan Su, Xi Su, Xia Su, XiaN Su, XiaU Su, XiE Su, XiEn Su, Xin Su, xoN Su, xua Su, xuan Su, xuaN Su, Xy Su, XyE Su, XyEn Su, y Su, yE Su, yn Su, z! Su, Z! Su, Z@n Su, Z@N Su, Zan Su, ZaU Su, zoN Su, ZoN Su, Zu Su, Zuan Su, ZuaN Su, ZueI Su	241.027559055118	0.51	0	0	0	0
墅	added	Su	shu	Su	ʂu	NA	S	CV	1	3	2	1	added	0	0		0	0	书, 姝, 婌, 抒, 枢, 梳, 殊, 疏, 纾, 舒, 蔬, 输, 叔, 孰, 淑, 熟, 赎, 属, 数, 暑, 糬, 署, 薯, 蜀, 黍, 鼠, 倏, 庶, 恕, 术, 束, 树, 沭, 漱, 竖, 述	36	254	0	254	0	an Su, c! Su, C@n Su, C@N Su, can Su, caN Su, Can Su, CaN Su, coN Su, CoN Su, coU Su, Cuan Su, Cun Su, f@n Su, f@N Su, fa Su, fu Su, i Su, ia Su, iaN Su, iaU Su, iEn Su, in Su, Ji Su, Jia Su, JiaN Su, JiaU Su, JiE Su, JiEn Su, Jin Su, JiN Su, JioU Su, Jy Su, JyEn Su, Jyn Su, k@ Su, kaI Su, kan Su, koN Su, KoU Su, ku Su, Ku Su, kuan Su, kuaN Su, Kuan Su, kueI Su, kuo Su, laU Su, li Su, liEn Su, lioU Su, lun Su, ma Su, meI Su, mi Su, miaU Su, miE Su, mu Su, muo Su, niEn Su, oU Su, p@n Su, Pa Su, pan Su, paU Su, peI Su, pi Su, piaU Su, PiaU Su, piE Su, piEn Su, PiEn Su, Pin Su, PiN Su, pu Su, puo Su, Qi Su, QiaN Su, QiEn Su, Qin Su, QiN Su, QyEn Su, r@n Su, raU Su, roN Su, roU Su, ru Su, S! Su, S@n Su, S@N Su, SaN Su, SaU Su, soN Su, SoU Su, Su @, Su c!, Su Ca, Su caI, Su CaN, Su coN, Su Cu, Su fa, Su faN, Su fu, Su i, Su iaN, Su iaU, Su iE, Su in, Su iN, Su ioU, Su Ji, Su Jia, Su Jin, Su Jy, Su JyEn, Su k@n, Su kan, Su Kan, Su kaU, Su keI, Su KoU, Su Ku, Su kuan, Su kuaN, Su kueI, Su KueI, Su lan, Su li, Su liaN, Su liE, Su lin, Su loU, Su lun, Su luo, Su ma, Su meI, Su mi, Su miaU, Su miEn, Su min, Su miN, Su mu, Su nioU, Su ny, Su p@n, Su paI, Su paU, Su peI, Su Pi, Su piaU, Su PiN, Su Qi, Su QiEn, Su Qin, Su QiN, Su r!, Su roN, Su ru, Su s!, Su S!, Su S@n, Su S@N, Su san, Su SaN, Su SaU, Su soN, su Su, Su Su, Su SueI, Su Suo, Su tan, Su Tan, Su taU, Su ti, Su TiaU, Su tiEn, Su ToN, Su ToU, Su u, Su ua, Su uan, Su ueI, Su Xi, Su Xia, Su XiE, Su Xin, Su XiN, Su xu, Su xuan, Su xueI, Su XyE, Su y, Su yEn, Su z!, Su Z!, Su Z@, Su Zan, Su ZaN, Su zu, Su ZuaN, Su zueI, Su Zuo, suan Su, sueI Su, suo Su, T@ Su, ta Su, taI Su, tan Su, taU Su, TaU Su, TiaU Su, tiEn Su, TiEn Su, tu Su, Tu Su, tueI Su, Tun Su, tuo Su, u Su, u@n Su, ueI Su, x@N Su, xan Su, Xi Su, Xia Su, XiaN Su, XiaU Su, XiE Su, XiEn Su, Xin Su, xoN Su, xua Su, xuan Su, xuaN Su, Xy Su, XyE Su, XyEn Su, y Su, yE Su, yn Su, z! Su, Z! Su, Z@n Su, Z@N Su, Zan Su, ZaU Su, zoN Su, ZoN Su, Zu Su, Zuan Su, ZuaN Su, ZueI Su	241.027559055118	0.51	0	0	0	0
戍	added	Su	shu	Su	ʂu	NA	S	CV	1	3	2	1	added	0	0		0	0	书, 姝, 婌, 抒, 枢, 梳, 殊, 疏, 纾, 舒, 蔬, 输, 叔, 孰, 淑, 熟, 赎, 属, 数, 暑, 糬, 署, 薯, 蜀, 黍, 鼠, 倏, 庶, 恕, 术, 束, 树, 沭, 漱, 竖, 述	36	254	0	254	0	an Su, c! Su, C@n Su, C@N Su, can Su, caN Su, Can Su, CaN Su, coN Su, CoN Su, coU Su, Cuan Su, Cun Su, f@n Su, f@N Su, fa Su, fu Su, i Su, ia Su, iaN Su, iaU Su, iEn Su, in Su, Ji Su, Jia Su, JiaN Su, JiaU Su, JiE Su, JiEn Su, Jin Su, JiN Su, JioU Su, Jy Su, JyEn Su, Jyn Su, k@ Su, kaI Su, kan Su, koN Su, KoU Su, ku Su, Ku Su, kuan Su, kuaN Su, Kuan Su, kueI Su, kuo Su, laU Su, li Su, liEn Su, lioU Su, lun Su, ma Su, meI Su, mi Su, miaU Su, miE Su, mu Su, muo Su, niEn Su, oU Su, p@n Su, Pa Su, pan Su, paU Su, peI Su, pi Su, piaU Su, PiaU Su, piE Su, piEn Su, PiEn Su, Pin Su, PiN Su, pu Su, puo Su, Qi Su, QiaN Su, QiEn Su, Qin Su, QiN Su, QyEn Su, r@n Su, raU Su, roN Su, roU Su, ru Su, S! Su, S@n Su, S@N Su, SaN Su, SaU Su, soN Su, SoU Su, Su @, Su c!, Su Ca, Su caI, Su CaN, Su coN, Su Cu, Su fa, Su faN, Su fu, Su i, Su iaN, Su iaU, Su iE, Su in, Su iN, Su ioU, Su Ji, Su Jia, Su Jin, Su Jy, Su JyEn, Su k@n, Su kan, Su Kan, Su kaU, Su keI, Su KoU, Su Ku, Su kuan, Su kuaN, Su kueI, Su KueI, Su lan, Su li, Su liaN, Su liE, Su lin, Su loU, Su lun, Su luo, Su ma, Su meI, Su mi, Su miaU, Su miEn, Su min, Su miN, Su mu, Su nioU, Su ny, Su p@n, Su paI, Su paU, Su peI, Su Pi, Su piaU, Su PiN, Su Qi, Su QiEn, Su Qin, Su QiN, Su r!, Su roN, Su ru, Su s!, Su S!, Su S@n, Su S@N, Su san, Su SaN, Su SaU, Su soN, su Su, Su Su, Su SueI, Su Suo, Su tan, Su Tan, Su taU, Su ti, Su TiaU, Su tiEn, Su ToN, Su ToU, Su u, Su ua, Su uan, Su ueI, Su Xi, Su Xia, Su XiE, Su Xin, Su XiN, Su xu, Su xuan, Su xueI, Su XyE, Su y, Su yEn, Su z!, Su Z!, Su Z@, Su Zan, Su ZaN, Su zu, Su ZuaN, Su zueI, Su Zuo, suan Su, sueI Su, suo Su, T@ Su, ta Su, taI Su, tan Su, taU Su, TaU Su, TiaU Su, tiEn Su, TiEn Su, tu Su, Tu Su, tueI Su, Tun Su, tuo Su, u Su, u@n Su, ueI Su, x@N Su, xan Su, Xi Su, Xia Su, XiaN Su, XiaU Su, XiE Su, XiEn Su, Xin Su, xoN Su, xua Su, xuan Su, xuaN Su, Xy Su, XyE Su, XyEn Su, y Su, yE Su, yn Su, z! Su, Z! Su, Z@n Su, Z@N Su, Zan Su, ZaU Su, zoN Su, ZoN Su, Zu Su, Zuan Su, ZuaN Su, ZueI Su	241.027559055118	0.51	0	0	0	0
誜	added	Sua	shua	Sua	ʂua	NA	S	CGV	1	4	3	1	added	0	0		0	0	刷, 唰, 耍	3	15	0	15	0	CoN Sua, f@n Sua, ia Sua, in Sua, Sua ia, Sua laI, Sua noN, Sua Sua, Sua Xin, Sua xoU, Sua xua, Sua z!, uan Sua, Xi Sua, za Sua	78.5333333333333	0.53	0	0	0	0
刷	added	Sua	shua	Sua	ʂua	NA	S	CGV	1	4	3	1	added	0	0		0	0	刷, 唰, 耍	3	15	0	15	0	CoN Sua, f@n Sua, ia Sua, in Sua, Sua ia, Sua laI, Sua noN, Sua Sua, Sua Xin, Sua xoU, Sua xua, Sua z!, uan Sua, Xi Sua, za Sua	78.5333333333333	0.53	0	0	0	0
帥	added	SuaI	shuai	SuaI	ʂuaɪ	NA	S	CGVV	1	5	4	1	added	0	0		0	0	摔, 衰, 甩, 帅, 率	5	31	0	31	0	caU SuaI, piaU SuaI, pu SuaI, QiN SuaI, SuaI JiaU, SuaI JiE, SuaI JiEn, SuaI KaI, SuaI laU, SuaI liN, SuaI luo, SuaI maI, SuaI paI, SuaI piEn, SuaI Qi, SuaI ruo, SuaI SoU, SuaI taU, SuaI tiaU, SuaI ToU, SuaI TueI, SuaI uaN, SuaI XiEn, SuaI Z!, SuaI Z@n, Tan SuaI, ToN SuaI, Xi SuaI, yEn SuaI, Z! SuaI, zaU SuaI	83.8387096774194	0.55	0	0	0	0
蟀	added	SuaI	shuai	SuaI	ʂuaɪ	NA	S	CGVV	1	5	4	1	added	0	0		0	0	摔, 衰, 甩, 帅, 率	5	31	0	31	0	caU SuaI, piaU SuaI, pu SuaI, QiN SuaI, SuaI JiaU, SuaI JiE, SuaI JiEn, SuaI KaI, SuaI laU, SuaI liN, SuaI luo, SuaI maI, SuaI paI, SuaI piEn, SuaI Qi, SuaI ruo, SuaI SoU, SuaI taU, SuaI tiaU, SuaI ToU, SuaI TueI, SuaI uaN, SuaI XiEn, SuaI Z!, SuaI Z@n, Tan SuaI, ToN SuaI, Xi SuaI, yEn SuaI, Z! SuaI, zaU SuaI	83.8387096774194	0.55	0	0	0	0
篹	added	suan	suan	suan	suan	NA	s	CGVN	1	4	4	1	added	0	0		0	0	酸, 算, 蒜	3	62	0	62	0	an suan, c@ suan, cu suan, fa suan, i suan, iE suan, iEn suan, ioU suan, Ji suan, JiE suan, JiEn suan, JioU suan, ku suan, lin suan, lioU suan, miaU suan, niaU suan, P@N suan, Pan suan, pu suan, QiaN suan, QiN suan, QioN suan, ru suan, S! suan, S@N suan, suan caI, suan fa, suan Ji, suan meI, suan miN, suan naI, suan ni, suan Pan, suan QiN, suan ru, suan S!, suan Su, suan suan, suan T@N, suan ToN, suan ToU, suan tu, suan ueI, suan XiN, suan y, suan ZaN, suan zuo, ta suan, Tan suan, TueI suan, ueI suan, x@ suan, xan suan, XiaU suan, Xin suan, xua suan, xuan suan, y suan, yn suan, zoN suan, ZuaN suan	234.032258064516	0.56	0	0	0	0
匴	added	suan	suan	suan	suan	NA	s	CGVN	1	4	4	1	added	0	0		0	0	酸, 算, 蒜	3	62	0	62	0	an suan, c@ suan, cu suan, fa suan, i suan, iE suan, iEn suan, ioU suan, Ji suan, JiE suan, JiEn suan, JioU suan, ku suan, lin suan, lioU suan, miaU suan, niaU suan, P@N suan, Pan suan, pu suan, QiaN suan, QiN suan, QioN suan, ru suan, S! suan, S@N suan, suan caI, suan fa, suan Ji, suan meI, suan miN, suan naI, suan ni, suan Pan, suan QiN, suan ru, suan S!, suan Su, suan suan, suan T@N, suan ToN, suan ToU, suan tu, suan ueI, suan XiN, suan y, suan ZaN, suan zuo, ta suan, Tan suan, TueI suan, ueI suan, x@ suan, xan suan, XiaU suan, Xin suan, xua suan, xuan suan, y suan, yn suan, zoN suan, ZuaN suan	234.032258064516	0.56	0	0	0	0
㔯	added	suan	suan	suan	suan	NA	s	CGVN	1	4	4	1	added	0	0		0	0	酸, 算, 蒜	3	62	0	62	0	an suan, c@ suan, cu suan, fa suan, i suan, iE suan, iEn suan, ioU suan, Ji suan, JiE suan, JiEn suan, JioU suan, ku suan, lin suan, lioU suan, miaU suan, niaU suan, P@N suan, Pan suan, pu suan, QiaN suan, QiN suan, QioN suan, ru suan, S! suan, S@N suan, suan caI, suan fa, suan Ji, suan meI, suan miN, suan naI, suan ni, suan Pan, suan QiN, suan ru, suan S!, suan Su, suan suan, suan T@N, suan ToN, suan ToU, suan tu, suan ueI, suan XiN, suan y, suan ZaN, suan zuo, ta suan, Tan suan, TueI suan, ueI suan, x@ suan, xan suan, XiaU suan, Xin suan, xua suan, xuan suan, y suan, yn suan, zoN suan, ZuaN suan	234.032258064516	0.56	0	0	0	0
㦼	added	SuaN	shuang	SuaN	ʂuaŋ	NA	S	CGVN	1	6	4	1	added	0	0		0	0	双, 孀, 霜, 爽	4	41	0	41	0	f@N SuaN, i SuaN, kan SuaN, liaN SuaN, Pi SuaN, piN SuaN, QiN SuaN, SuaN c@N, SuaN CoN, SuaN faN, SuaN i, SuaN iEn, SuaN JiaU, SuaN JiEn, SuaN KoU, SuaN KuaI, SuaN kuan, SuaN liaU, SuaN miEn, SuaN moU, SuaN mu, SuaN peI, SuaN piEn, SuaN Qin, SuaN r@n, SuaN S@N, SuaN SoU, SuaN SuaN, SuaN ta, SuaN toN, SuaN XiaN, SuaN XiN, SuaN xuaN, SuaN y, SuaN yE, SuaN z!, SuaN zuo, TaN SuaN, uan SuaN, xaU SuaN, Z! SuaN	62.5853658536585	0.61	0	0	0	0
灀	added	SuaN	shuang	SuaN	ʂuaŋ	NA	S	CGVN	1	6	4	1	added	0	0		0	0	双, 孀, 霜, 爽	4	41	0	41	0	f@N SuaN, i SuaN, kan SuaN, liaN SuaN, Pi SuaN, piN SuaN, QiN SuaN, SuaN c@N, SuaN CoN, SuaN faN, SuaN i, SuaN iEn, SuaN JiaU, SuaN JiEn, SuaN KoU, SuaN KuaI, SuaN kuan, SuaN liaU, SuaN miEn, SuaN moU, SuaN mu, SuaN peI, SuaN piEn, SuaN Qin, SuaN r@n, SuaN S@N, SuaN SoU, SuaN SuaN, SuaN ta, SuaN toN, SuaN XiaN, SuaN XiN, SuaN xuaN, SuaN y, SuaN yE, SuaN z!, SuaN zuo, TaN SuaN, uan SuaN, xaU SuaN, Z! SuaN	62.5853658536585	0.61	0	0	0	0
荽	added	sueI	sui	sueI	sueɪ	NA	s	CGVV	1	3	4	1	added	0	0		0	0	绥, 虽, 隋, 随, 髓, 岁, 煫, 燧, 碎, 祟, 穂, 穗, 遂	13	58	0	58	0	f@n sueI, i sueI, Ji sueI, JiN sueI, k@n sueI, ku sueI, kueI sueI, liN sueI, naU sueI, niEn sueI, pan sueI, Puo sueI, QiEn sueI, s! sueI, S@n sueI, sueI coN, sueI Cu, sueI faN, sueI i, sueI Ji, sueI Jyn, sueI KoU, sueI KuaI, sueI liE, sueI muo, sueI pi, sueI piEn, sueI PiEn, sueI pu, sueI ran, sueI S!, sueI S@n, sueI SoU, sueI Su, sueI suo, sueI taU, sueI ti, sueI ToN, sueI x@, sueI XiN, sueI xoU, sueI yE, sueI yEn, sueI Z!, sueI Z@, suo sueI, ta sueI, TaI sueI, taU sueI, ToN sueI, uan sueI, ueI sueI, Xin sueI, yEn sueI, za sueI, ZoU sueI, ZueI sueI, zuo sueI	326.931034482759	0.49	0	0	0	0
隧	added	sueI	sui	sueI	sueɪ	NA	s	CGVV	1	3	4	1	added	0	0		0	0	绥, 虽, 隋, 随, 髓, 岁, 煫, 燧, 碎, 祟, 穂, 穗, 遂	13	58	0	58	0	f@n sueI, i sueI, Ji sueI, JiN sueI, k@n sueI, ku sueI, kueI sueI, liN sueI, naU sueI, niEn sueI, pan sueI, Puo sueI, QiEn sueI, s! sueI, S@n sueI, sueI coN, sueI Cu, sueI faN, sueI i, sueI Ji, sueI Jyn, sueI KoU, sueI KuaI, sueI liE, sueI muo, sueI pi, sueI piEn, sueI PiEn, sueI pu, sueI ran, sueI S!, sueI S@n, sueI SoU, sueI Su, sueI suo, sueI taU, sueI ti, sueI ToN, sueI x@, sueI XiN, sueI xoU, sueI yE, sueI yEn, sueI Z!, sueI Z@, suo sueI, ta sueI, TaI sueI, taU sueI, ToN sueI, uan sueI, ueI sueI, Xin sueI, yEn sueI, za sueI, ZoU sueI, ZueI sueI, zuo sueI	326.931034482759	0.49	0	0	0	0
邃	added	sueI	sui	sueI	sueɪ	NA	s	CGVV	1	3	4	1	added	0	0		0	0	绥, 虽, 隋, 随, 髓, 岁, 煫, 燧, 碎, 祟, 穂, 穗, 遂	13	58	0	58	0	f@n sueI, i sueI, Ji sueI, JiN sueI, k@n sueI, ku sueI, kueI sueI, liN sueI, naU sueI, niEn sueI, pan sueI, Puo sueI, QiEn sueI, s! sueI, S@n sueI, sueI coN, sueI Cu, sueI faN, sueI i, sueI Ji, sueI Jyn, sueI KoU, sueI KuaI, sueI liE, sueI muo, sueI pi, sueI piEn, sueI PiEn, sueI pu, sueI ran, sueI S!, sueI S@n, sueI SoU, sueI Su, sueI suo, sueI taU, sueI ti, sueI ToN, sueI x@, sueI XiN, sueI xoU, sueI yE, sueI yEn, sueI Z!, sueI Z@, suo sueI, ta sueI, TaI sueI, taU sueI, ToN sueI, uan sueI, ueI sueI, Xin sueI, yEn sueI, za sueI, ZoU sueI, ZueI sueI, zuo sueI	326.931034482759	0.49	0	0	0	0
脽	added	SueI	shui	SueI	ʂueɪ	NA	S	CGVV	1	4	4	1	added	0	0		0	0	水, 睡, 税, 蜕	4	193	0	193	0	an SueI, C! SueI, C@n SueI, Ca SueI, CaU SueI, CoU SueI, f@N SueI, faN SueI, feI SueI, fu SueI, iaN SueI, iaU SueI, iEn SueI, in SueI, ioN SueI, ioU SueI, Ji SueI, JiaN SueI, JiaU SueI, JiEn SueI, Jin SueI, JiN SueI, JioU SueI, K@ SueI, KaI SueI, kan SueI, keI SueI, koN SueI, KoU SueI, Ku SueI, kuan SueI, kuo SueI, l@N SueI, leI SueI, liaN SueI, lioU SueI, loU SueI, lu SueI, luo SueI, miEn SueI, muo SueI, na SueI, naI SueI, ni SueI, P@n SueI, paI SueI, PaI SueI, pan SueI, paU SueI, Qi SueI, QiEn SueI, QiN SueI, QioU SueI, Qy SueI, QyE SueI, QyEn SueI, r@ SueI, ru SueI, s! SueI, S! SueI, S@ SueI, S@n SueI, S@N SueI, San SueI, SaN SueI, SoU SueI, Su SueI, SueI C!, SueI C@, SueI caU, SueI CuaN, SueI f@n, SueI fa, SueI feI, SueI fu, SueI i, SueI ia, SueI iaN, SueI in, SueI JiaU, SueI JiE, SueI Jin, SueI JiN, SueI Jyn, SueI K@, SueI K@N, SueI kaN, SueI koN, SueI koU, SueI Ku, SueI kuan, SueI Kuan, SueI kuo, SueI laU, SueI leI, SueI li, SueI liaN, SueI liaU, SueI liEn, SueI lioU, SueI loN, SueI lu, SueI lun, SueI m@n, SueI m@N, SueI maU, SueI miEn, SueI mu, SueI muo, SueI n@N, SueI ni, SueI nioU, SueI p@N, SueI pa, SueI PaU, SueI PiaU, SueI piEn, SueI piN, SueI PiN, SueI Puo, SueI Qi, SueI QiaN, SueI QioU, SueI Qy, SueI S@, SueI S@n, SueI S@N, SueI SaN, SueI SoU, SueI Ta, SueI taI, SueI tan, SueI Tan, SueI TaN, SueI taU, SueI ti, SueI Ti, SueI tiEn, SueI ToN, SueI toU, SueI Tu, SueI u, SueI u@n, SueI ueI, SueI Xi, SueI Xia, SueI XiaN, SueI XiEn, SueI XiN, SueI xu, SueI xua, SueI xuo, SueI XyE, SueI y, SueI yEn, SueI Z!, SueI Za, SueI zaI, SueI zaU, SueI ZaU, SueI ZoN, SueI zu, SueI Zun, suo SueI, ta SueI, tan SueI, taU SueI, TaU SueI, ti SueI, TiaU SueI, TiN SueI, ToU SueI, TueI SueI, Tuo SueI, u SueI, u@n SueI, x@ SueI, xaI SueI, xan SueI, Xi SueI, Xia SueI, XiaN SueI, XiE SueI, Xin SueI, xoN SueI, xu SueI, xua SueI, xun SueI, xuo SueI, y SueI, Z@N SueI, ZoN SueI, Zu SueI	108.165803108808	0.5	0	0	0	0
𠓤	added	SueI	shui	SueI	ʂueɪ	NA	S	CGVV	1	4	4	1	added	0	0		0	0	水, 睡, 税, 蜕	4	193	0	193	0	an SueI, C! SueI, C@n SueI, Ca SueI, CaU SueI, CoU SueI, f@N SueI, faN SueI, feI SueI, fu SueI, iaN SueI, iaU SueI, iEn SueI, in SueI, ioN SueI, ioU SueI, Ji SueI, JiaN SueI, JiaU SueI, JiEn SueI, Jin SueI, JiN SueI, JioU SueI, K@ SueI, KaI SueI, kan SueI, keI SueI, koN SueI, KoU SueI, Ku SueI, kuan SueI, kuo SueI, l@N SueI, leI SueI, liaN SueI, lioU SueI, loU SueI, lu SueI, luo SueI, miEn SueI, muo SueI, na SueI, naI SueI, ni SueI, P@n SueI, paI SueI, PaI SueI, pan SueI, paU SueI, Qi SueI, QiEn SueI, QiN SueI, QioU SueI, Qy SueI, QyE SueI, QyEn SueI, r@ SueI, ru SueI, s! SueI, S! SueI, S@ SueI, S@n SueI, S@N SueI, San SueI, SaN SueI, SoU SueI, Su SueI, SueI C!, SueI C@, SueI caU, SueI CuaN, SueI f@n, SueI fa, SueI feI, SueI fu, SueI i, SueI ia, SueI iaN, SueI in, SueI JiaU, SueI JiE, SueI Jin, SueI JiN, SueI Jyn, SueI K@, SueI K@N, SueI kaN, SueI koN, SueI koU, SueI Ku, SueI kuan, SueI Kuan, SueI kuo, SueI laU, SueI leI, SueI li, SueI liaN, SueI liaU, SueI liEn, SueI lioU, SueI loN, SueI lu, SueI lun, SueI m@n, SueI m@N, SueI maU, SueI miEn, SueI mu, SueI muo, SueI n@N, SueI ni, SueI nioU, SueI p@N, SueI pa, SueI PaU, SueI PiaU, SueI piEn, SueI piN, SueI PiN, SueI Puo, SueI Qi, SueI QiaN, SueI QioU, SueI Qy, SueI S@, SueI S@n, SueI S@N, SueI SaN, SueI SoU, SueI Ta, SueI taI, SueI tan, SueI Tan, SueI TaN, SueI taU, SueI ti, SueI Ti, SueI tiEn, SueI ToN, SueI toU, SueI Tu, SueI u, SueI u@n, SueI ueI, SueI Xi, SueI Xia, SueI XiaN, SueI XiEn, SueI XiN, SueI xu, SueI xua, SueI xuo, SueI XyE, SueI y, SueI yEn, SueI Z!, SueI Za, SueI zaI, SueI zaU, SueI ZaU, SueI ZoN, SueI zu, SueI Zun, suo SueI, ta SueI, tan SueI, taU SueI, TaU SueI, ti SueI, TiaU SueI, TiN SueI, ToU SueI, TueI SueI, Tuo SueI, u SueI, u@n SueI, x@ SueI, xaI SueI, xan SueI, Xi SueI, Xia SueI, XiaN SueI, XiE SueI, Xin SueI, xoN SueI, xu SueI, xua SueI, xun SueI, xuo SueI, y SueI, Z@N SueI, ZoN SueI, Zu SueI	108.165803108808	0.5	0	0	0	0
摌	added	sun	sun	sun	sun	NA	s	CVN	1	3	3	1	added	0	0		0	0	孙, 荪, 损, 笋	4	22	0	22	0	@r sun, ioU sun, KueI sun, lu sun, muo sun, Puo sun, QyE sun, SoU sun, sun ny, sun S!, sun SaN, sun xaI, sun xaU, sun xuaI, sun xueI, sun z!, u sun, uaI sun, xueI sun, z! sun, z@N sun, zu sun	154.772727272727	0.52	0	0	0	0
狲	added	sun	sun	sun	sun	NA	s	CVN	1	3	3	1	added	0	0		0	0	孙, 荪, 损, 笋	4	22	0	22	0	@r sun, ioU sun, KueI sun, lu sun, muo sun, Puo sun, QyE sun, SoU sun, sun ny, sun S!, sun SaN, sun xaI, sun xaU, sun xuaI, sun xueI, sun z!, u sun, uaI sun, xueI sun, z! sun, z@N sun, zu sun	154.772727272727	0.52	0	0	0	0
榫	added	sun	sun	sun	sun	NA	s	CVN	1	3	3	1	added	0	0		0	0	孙, 荪, 损, 笋	4	22	0	22	0	@r sun, ioU sun, KueI sun, lu sun, muo sun, Puo sun, QyE sun, SoU sun, sun ny, sun S!, sun SaN, sun xaI, sun xaU, sun xuaI, sun xueI, sun z!, u sun, uaI sun, xueI sun, z! sun, z@N sun, zu sun	154.772727272727	0.52	0	0	0	0
孫	added	sun	sun	sun	sun	NA	s	CVN	1	3	3	1	added	0	0		0	0	孙, 荪, 损, 笋	4	22	0	22	0	@r sun, ioU sun, KueI sun, lu sun, muo sun, Puo sun, QyE sun, SoU sun, sun ny, sun S!, sun SaN, sun xaI, sun xaU, sun xuaI, sun xueI, sun z!, u sun, uaI sun, xueI sun, z! sun, z@N sun, zu sun	154.772727272727	0.52	0	0	0	0
舜	added	Sun	shun	Sun	ʂun	NA	S	CVN	1	4	3	1	added	0	0		0	0	吮, 楯, 瞬, 顺	4	32	0	32	0	i Sun, koN Sun, kueI Sun, li Sun, roU Sun, Sun @r, Sun CaN, Sun coN, Sun f@N, Sun fu, Sun iEn, Sun iN, Sun JiEn, Sun JiN, Sun KoU, Sun li, Sun lu, Sun piEn, Sun S!, Sun SoU, Sun Sun, Sun taI, Sun taU, Sun Xi, Sun Xin, Sun Xy, Sun Z@, u@n Sun, x@ Sun, Xi Sun, XiaU Sun, Zuan Sun	186.71875	0.58	0	0	0	0
